"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"39","109103400","141","어둠의 기운","8","늑대 무리 처치","NPCSHOW 9002 (10599,-4024,6424,-13)","SMALLTALK 109002300","","8200","10","30","100000","(0,0,0,0,0)","1","1","109001020","","(X=12143.000000,Y=-2669.000000,Z=5523.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","0","1091004","2091040","235380","31082","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(901200204,901200204,901200204,901200204,901200204,901200204)","15","0"
"40","109103500","142","어둠의 기운","9","협곡 동굴로 이동","NPCSHOW 9003 (-6406,6405,3116,-147)/NPCSHOW 9035 (-6406,6405,3116,34)/NPCSHOW 9030 (-5929,6831,3121,-119)/NPCSHOW 9031 (-5926,6581,3136,148)/NPCSHOW 9032 (-6319,6612,3108,-111)/NPCSHOW 9033 (-6095,6478,3106,-153)","0","","100","0","1","200","(0,0,0,0,0)","0","0","109001030","","(X=-12964.514648,Y=12215.698242,Z=3649.196533)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091004","2091041","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","109103600","142","어둠의 기운","10","도깨비 소굴의 마물 처치","0","NPCSHOW 1020 (-3627,9972,2899,-149)/HUDHIDE/SMALLTALK 109002400/CAMERAFOCUS (-3778,9982,2951) (-2,-4,0) 2 1.5/DELAY 2/FADE 0 1 0.5/DELAY 1.5/FADE 1 0 0.1/HUDSHOW","","8200","1","30","100000","(0,0,0,0,0)","1","0","109001030","","(X=-7642.000000,Y=9404.000000,Z=3505.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","0","1091004","2091042","236940","31084","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","15","(604200104,604200104,604200104,604200104,604200104,604200104)","15","0"
"42","109103700","142","오셰르의 추적","1","오셰르에게 이동","0","NPCSHOW 9003 (-6406,6405,3116,-147)/NPCSHOW 9035 (-6406,6405,3116,34)/NPCSHOW 9030 (-5929,6831,3121,-119)/NPCSHOW 9031 (-5926,6581,3136,148)/NPCSHOW 9032 (-6319,6612,3108,-111)/NPCSHOW 9033 (-6095,6478,3106,-153)","","100","0","1","200","(0,0,0,0,0)","0","0","109001030","","(X=-3713.769531,Y=9907.131836,Z=2806.360596)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091005","2091043","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"43","109103800","142","오셰르의 추적","2","오셰르와 대화","0","CINEMATIC 109001500/CUTSCENEDELAY/NPCRUN 1020 (-1185,7035,2111,8) 2","","11","1020","1","0","(0,0,0,0,0)","0","1","109001030","","(X=-3713.769531,Y=9907.131836,Z=2806.360596)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091005","2091044","197450","24924","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","15","(605200104,605200104,605200104,605200104,605200104,605200104)","15","0"
"44","109103900","142","오셰르의 추적","3","오셰르 따라가기","0","SEQUENCE 9000301/CUTSCENEDELAY/NPCSHOW 1020 (-1185,7035,2111,33)","","100","0","1","200","(0,0,0,0,0)","0","1","109001030","","(X=-1149.791748,Y=6832.272461,Z=2116.747803)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091005","2091045","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"45","109104000","142","오셰르의 추적","4","오셰르와 대화","0","CINEMATIC 109001600/CUTSCENEDELAY/HUDHIDE/CAMERAFOCUS (-914,7154,2034) (21,-143,0) 1 1 (-2512,6069,2835) (9,-143,0) 2 0/NPCJUMP 1020 (-10181,1039,2642,33)/SMALLTALK 109002600/DELAY 4/HUDSHOW","","11","1020","1","0","(0,0,0,0,0)","0","0","109001030","","(X=-1149.791748,Y=6832.272461,Z=2116.747803)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091005","2091047","197450","24924","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","15","(604200104,604200104,604200104,604200104,604200104,604200104)","15","0"
"46","109104100","142","오셰르의 추적","5","괭이 무리 처치","0","0","","8200","2","30","100000","(0,0,0,0,0)","1","0","109001030","","(X=-1744.000000,Y=5487.000000,Z=2002.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","0","1091005","2091048","236940","31084","12","4500","(901200304,901200304,901200304,901200304,901200304,901200304)","15","(0,0,0,0,0,0)","0","0"
"47","109104200","142","오셰르의 추적","6","동굴 내부로 이동","NPCSHOW 9004 (-6688,2831,2626,126)/NPCSHOW 1020 (-6835,2897,2613,-24)","HUDHIDE/CAMERAFOCUS (-5204,4349,2672) (1,-129,0) 1 2 (-6487,3226,2681) (-1,-128,0) 2 0/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","109001030","","(X=-5313.916992,Y=4132.510254,Z=2525.673828)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091005","2091049","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","109104300","142","오셰르의 추적","7","오셰르와 대화","NPCSHOW 9004 (-6688,2831,2626,126)/NPCSHOW 1020 (-6835,2897,2613,-24)","CINEMATIC 109001700/CUTSCENEDELAY/NPCHIDE 1020","","11","1020","1","0","(0,0,0,0,0)","0","0","109001030","","(X=-6681.046387,Y=2981.257568,Z=2525.358154)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091005","2091050","197450","24924","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","15","(621200001,621200001,621200001,621200001,621200001,621200001)","8","0"
"49","109104500","142","장벽을 나온 병사","1","쓰러진 병사와 대화","NPCSHOW 9003 (-6406,6405,3116,-147)/NPCSHOW 9035 (-6406,6405,3116,34)/NPCSHOW 9004 (-6688,2831,2626,126)/NPCHIDE 1020","CINEMATIC 109001800/CUTSCENEDELAY/NPCHIDE 9004/NPCSHOW 9005 (-6688,2831,2626,126)/NPCRUN 9005 (-7499,3522,2876,79) 2","","11","9004","1","0","(0,0,0,0,0)","0","0","109001030","","(X=-6681.046387,Y=2981.257568,Z=2525.358154)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1091006","2091052","197450","24924","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","15","(604200104,604200104,604200104,604200104,604200104,604200104)","15","0"
