"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","101000800","6","11","0","NPCHIDE 30181","","8200","14","6","50000","(0,0,0,0,0)","1","0","101003010","","(X=20050.000000,Y=17004.000000,Z=3190.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","3500","1011001","2011010","430","72","0","0","(1201200201,1201200201,1201200201,1201200201,1201200201,1201200201)","2","(0,0,0,0,0,0)","0","0"
"12","101000900","6","12","NPCSHOW 1006 (-458,21159,2343,-89)/NPCSHOW 1003 (-669,21074,2329,0)","CINEMATIC 101000900/CUTSCENEDELAY/HUDHIDE/EFFECTSHOW 1020015 (-650,20300,2225,80)/EFFECTSHOW 1020016 (-430,21570,2930,80)/CAMERASET 90 -12 500 4/CAMERAFOCUS (270,19980,2790) (-15,140,0) 1 3 (-1,21784,4480) (-13,80,0) 1 2/SMALLTALK 101000900/DELAY 6/HUDSHOW","","12","1006","1","0","(0,0,0,0,0)","0","0","101003010","","(X=-457.154999,Y=21003.472656,Z=2340.674316)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011001","2011011","210","32","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"13","101001000","6","13","EFFECTHIDE 1020015/EFFECTHIDE 1020016/AUTOFLIGHT 1010030103/AUTOFLIGHT 1010030105","0","","9100","101001003","2","100000","(0,0,0,0,0)","1","0","101003010","((X=-650.000000,Y=20300.000000,Z=2225.000000),(X=-400.378113,Y=21563.656250,Z=3010.000000))","(X=35.000000,Y=23520.000000,Z=4125.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011001","2011012","320","52","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(0,0,0,0,0,0)","0","0"
"14","101001100","6","14","AUTOFLIGHT 1010030107/NPCSHOW 1006 (-458,21159,2343,-89)/NPCSHOW 1003 (-669,21074,2329,0)","NPCHIDE 1001/CINEMATIC 101001100/CUTSCENEDELAY","","12","1006","1","0","(0,0,0,0,0)","0","0","101003010","((X=-520.000000,Y=22890.000000,Z=3880.000000))","(X=-496.074158,Y=21048.318359,Z=2331.654297)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011001","2011005","280","42","0","0","(604200101,604200101,604200101,604200101,604200101,604200101)","20","(605200101,605200101,605200101,605200101,605200101,605200101)","20","0"
"15","101001200","6","15","NPCSHOW 1005 (-3925,17150,2780,31)/NPCSHOW 1003 (-669,21074,2329,0)/NPCRUN 1003 (-3097,17452,2759,180) 2/DELAY 3/SMALLTALK 101001100","NPCRUN 1003 (-3609,17174,2759,180) 2","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=-3324.204102,Y=17612.156250,Z=2759.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011001","2002009","280","42","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"16","101001205","6","16","0","CINEMATIC 101001200/CUTSCENEDELAY/HUDHIDE/CAMERAFOCUS (-4440,17520,3160) (-20,-24,0) 0.1 4 (-1240,17800,2990) (-8,-71,0) 0.1 1/NPCRUN 1003 (3810,12000,2600,120) 2 6/NPCBB 1003 1 3 1000011/DELAY 5.7/CINEMATIC 101001250/CUTSCENEDELAY/HUDSHOW","","11","1005","1","0","(0,0,0,0,0)","0","1","101003010","","(X=-3925.000000,Y=17150.000000,Z=2780.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011001","2011014","280","42","0","0","(701200101,701200101,701200101,701200101,701200101,701200101)","5","(701200201,701200201,701200201,701200201,701200201,701200201)","5","0"
"17","101001300","6","17","NPCSHOW 1003 (3810,12000,2600,120)","NPCHIDE 1003/SEQUENCE 1010201/CUTSCENEDELAY/NPCSHOW 1001 (3750,11960,2620,110)/NPCSHOW 1003 (3750,12260,2620,-80)/CINEMATIC 101001400/PCWARP (3600,12220,2620,-60)/CUTSCENEDELAY/HUDHIDE/CAMERAFOCUS (4030,12342,2826) (2,-134,0) 2 1/NPCJUMP 1001 (-2145,6988,1978,-161)/DELAY 1/SMALLTALK 101001500/DELAY 2/NPCHIDE 1001/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=3530.640625,Y=12387.079102,Z=2616.523926)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011001","2001006","210","32","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","101001500","6","18","DELAY 4/SMALLTALK 101001550/DELAY 3/NPCSHOW 1003 (3750,12260,2620,-80)/NPCRUN 1003 (6901,5094,2469,111) 2","0","","8200","2","10","0","(0,0,0,0,0)","1","0","101003010","","(X=5989.930176,Y=8314.979492,Z=2454.055176)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","0","1011001","2011020","430","72","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","1","(901200102,901200102,901200102,901200102,901200102,901200102)","10","0"
"19","101001550","6","19","NPCSHOW 1003 (6901,5094,2469,111)","SMALLTALK 101001600/NPCRUN 1003 (-2709,7004,1979,0) 3","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=6825.914551,Y=5507.036621,Z=2415.086182)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011001","2011021","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","101001600","6","20","0","0","","8052","101001104","1","0","(0,0,0,0,0)","0","0.1","101003010","","(X=323.007141,Y=8995.000000,Z=1872.004639)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2000","1011001","2011022","540","592","0","0","(304201000,304202000,304203000,304204000,304205000,304206000)","1","(0,0,0,0,0,0)","0","0"
"21","101001650","6","21","0","SMALLTALK 101001700/NPCRUN 1003 (-9009,4774,2675,-158) 2","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=-2463.195313,Y=7003.918945,Z=1977.705811)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011001","2011021","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"22","101001700","7","22","0","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","101003010","","(X=-8965,Y=4538,Z=2778)","(X=-2848,Y=6775,Z=1977)","0","0","1020008","1","0","0","0","0","0","1011001","2011023","490","74","0","0","(801200002,801200002,801200002,801200002,801200002,801200002)","1","(0,0,0,0,0,0)","0","0"
"23","0","7","23","NPCHIDE 1003/SMALLTALK 101001750","0","","84","10201","1","0","(0,0,0,0,0)","0","0.1","101003010","","(X=-9440.000000,Y=4400.000000,Z=2700.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011001","2011024","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","280"
"24","101001800","7","1","NPCSHOW 1003 (-9009,4774,2675,-158)","CINEMATIC 101001800/CUTSCENEDELAY","","11","1003","1","0","(0,0,0,0,0)","0","0","101003010","","(X=-9009,Y=4774,Z=2675)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011002","2001003","130","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","101002000","7","2","NPCSHOW 1003 (-9009,4774,2675,-158)/NPCRUN 1003 (-13229,2964,2939,161) 2/DELAY 3/SMALLTALK 101001850/","SMALLTALK 101002050/NPCRUN 1003 (-11139,1824,2939,-153) 2","","8200","4","12","0","(0,0,0,0,0)","1","0","101003010","","(X=-17831.285156,Y=4855.673340,Z=3126.495117)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","3500","1011002","2011025","390","574","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","101002300","7","3","NPCSHOW 1001 (-11166,1592,2961,134)","CAMERASET -36 -26 938 1/SEQUENCE 1010401/PCWARP (-11305,1710,2932,-40)/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","1","101003010","","(X=-11319,Y=1744,Z=2939)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011002","2002009","130","34","0","0","(701200301,701200301,701200301,701200301,701200301,701200301)","3","(0,0,0,0,0,0)","0","0"
"27","101002400","7","4","NPCSHOW 1001 (-11166,1592,2961,134)","CINEMATIC 101002400/CUTSCENEDELAY/SMALLTALK 101002600/CAMERASET -135 -12 600 0.1/NPCRUN 1001 (-16931,-10012,3966,-163) 3 8/DELAY 0.5/NPCRUN 1003 (-17054,-9868,3990,-131) 3 8","","11","1001","1","0","(0,0,0,0,0)","0","0","101003010","","(X=-11166,Y=1592,Z=2961)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011002","2002001","210","44","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","101002600","7","5","0","0","","8052","101001068","4","0","(0,0,0,0,0)","1","0","101003010","","(X=-14252.674805,Y=-227.351318,Z=3226.337158)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2000","1011002","2011028","390","74","0","0","(604200101,604200101,604200101,604200101,604200101,604200101)","20","(605200101,605200101,605200101,605200101,605200101,605200101)","20","0"
"29","101002800","7","6","NPCSHOW 1001 (-17054,-9868,3990,-131)/NPCSHOW 1002 (-17310,-10170,3970,30)/NPCSHOW 1003 (-16931,-10012,3966,-163)","0","","8200","5","20","0","(0,0,0,0,0)","1","0","101003010","","(X=-16003.000000,Y=-8379.000000,Z=4255.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","5500","5500","1011002","2011029","520","594","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","2","(901200102,901200102,901200102,901200102,901200102,901200102)","10","0"
"30","101002850","7","7","NPCSHOW 1001 (-17054,-9868,3990,-131)/NPCSHOW 1002 (-17310,-10170,3970,30)/NPCSHOW 1003 (-16931,-10012,3966,-163)","CINEMATIC 101002870/CUTSCENEDELAY/PCWARP (-17060,-10240,3970,114)/CAMERASET -50 -12 600 0.1/NPCRUN 1001 (-8098,1746,2896,-1) 3 7/NPCRUN 1002 (-8650,1680,2900,-20) 3 7/NPCRUN 1003 (-8377,2367,2920,-15) 3 7","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=-17234.804688,Y=-9845.129883,Z=3960.430908)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011002","2011030","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","310"
"31","101002900","7","8","0","0","","8052","101001071","1","0","(0,0,0,0,0)","0","0","101003010","","(X=-15499.000000,Y=-12076.000000,Z=3930.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2000","1011002","2011031","520","94","0","0","(516200001,516200001,516200001,516200001,516200001,516200001)","1","(0,0,0,0,0,0)","0","0"
"32","101003000","7","9","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=-11615.734375,Y=2201.039551,Z=2884.820801)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011002","2011032","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","180"
"33","101003050","7","10","NPCSHOW 1003 (-540,-8322,4196,50)","0","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=602.878967,Y=-6713.765625,Z=3948.811768)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011002","2011033","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","101003100","7","11","NPCSHOW 1003 (-540,-8322,4196,50)","CINEMATIC 101003100/CUTSCENEDELAY","","11","1003","1","0","(0,0,0,0,0)","0","0.1","101003010","","(X=-540.000000,Y=-8322.000000,Z=4196.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011002","2001003","210","44","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","101003150","7","12","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=-3993.838867,Y=-9226.105469,Z=3732.829346)","(X=4.119399,Y=-7635.417969,Z=4070.577637)","0","0","1020008","1","0","0","0","0","0","1011002","2011034","390","74","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","0","7","13","0","SMALLTALK 101003200","","84","10202","1","0","(0,0,0,0,0)","0","0.1","101003010","","(X=-3993.838867,Y=-9226.105469,Z=3732.829346)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011002","2011035","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","101003160","8","14","NPCSHOW 1001 (75,4425,3488,10)/NPCSHOW 1002 (277,4454,3514,-179)/DELAY 1","DELAY 1/CINEMATIC 101003160/CUTSCENEDELAY/NPCRUN 1001 (160,2215,3528,-90) 2/DELAY 0.5/NPCRUN 1002 (160,2215,3528,-90) 2","","100","0","1","200","(0,0,0,0,0)","0","0","101005010","","(X=159.997940,Y=4620.000000,Z=3488.001221)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011002","2011030","0","0","0","0","(1201200201,1201200201,1201200201,1201200201,1201200201,1201200201)","2","(0,0,0,0,0,0)","0","0"
"38","101003200","8","15","0","SEQUENCE 1010601/CUTSCENEDELAY/PCWARP (-200,-3350,3870,-90)/NPCHIDE 1001/NPCHIDE 1002","","100","0","1","500","(0,0,0,0,0)","0","0.1","101005010","","(X=159.996948,Y=2214.999756,Z=3528.001709)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1011002","2011036","240","46","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","101003230","8","1","NPCSHOW 1001 (-310,-3510,3830,50)/NPCSHOW 601002002 (-20,-3500,3830,-180)/NPCSHOW 1002 (160,-3510,3830,144)/NPCSHOW 1003 (160,-3210,3850,-130)","CINEMATIC 101003230/CUTSCENEDELAY/CAMERASET 74 -12 600 1/NPCRUN 1003 (6946,-493,3432,-65) 2/DELAY 1/SMALLTALK 101003250","","11","1001","1","0","(0,0,0,0,0)","0","0","101005010","","(X=-310.000000,Y=-3510.000000,Z=3850.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011003","2002001","450","76","0","0","(517200101,517200101,517200101,517200101,517200101,517200101)","1","(517200201,517200201,517200201,517200201,517200201,517200201)","1","0"
"40","101003250","8","2","0","HUDHIDE/CAMERASET -72 -20 600 2/CAMERAFOCUS (6684,-55,3714) (-12,-66,0) 0 2 (7340,-1607,3320) (-18,-68,0) 1 1/DELAY 1/SMALLTALK 101003260/DELAY 1/CAMERAFOCUS (7340,-1607,3320) (-18,-68,0) 0 3 (6910,-1547,3243) (-16,-107,0) 1 1/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","101005010","","(X=6681.148926,Y=-491.728973,Z=3479.973389)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011003","2011037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","101003270","8","3","AUTOFLIGHT 1010050104/NPCSHOW 1003 (6946,-493,3432,-65)","SMALLTALK 101003270","","9100","101001002","2","100000","(0,0,0,0,0)","1","0","101005010","((X=6976.968750,Y=-644.835938,Z=3375.000000))","(X=8580.000000,Y=-2845.000000,Z=2870.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011003","2011039","450","76","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","2","(901200102,901200102,901200102,901200102,901200102,901200102)","10","0"
"42","101003275","8","4","EFFECTSHOW 220610 (6865,-5390,2090,0)","HUDHIDE/CAMERAFOCUS (7033,-4900,3011) (-54,-109,0) 3 1/SMALLTALK 101003275/DELAY 3/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","101005010","","(X=7159.700684,Y=-4169.882324,Z=2910.585693)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011003","2011040","0","0","0","0","(517200301,517200301,517200301,517200301,517200301,517200301)","1","(517200401,517200401,517200401,517200401,517200401,517200401)","1","0"
"43","101003280","8","5","AUTOFLIGHT 1010050105","HUDHIDE/DELAY 1/SEQUENCE 1013001/CUTSCENEDELAY/HUDSHOW/PCWARP (6860,-5207,2161,-95)/EFFECTHIDE 1020323/EFFECTHIDE 220610","","100","0","1","500","(0,0,0,0,0)","0","0","101005010","((X=7160.000000,Y=-4170.000000,Z=2840.000000))","(X=6861.555176,Y=-5344.990723,Z=2071.720703)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1011003","2011041","240","46","11","300","(516200002,516200002,516200002,516200002,516200002,516200002)","1","(0,0,0,0,0,0)","0","220"
"44","101003290","8","6","0","0","","5900","50311","1","0","(0,0,0,0,0)","0","0","0","","(X=6865.000000,Y=-5390.000000,Z=2090.000000)","(X=0,Y=0,Z=0)","0","0","0","0","1800","0","0","0","0","1011003","2011042","450","76","0","0","(901200602,901200602,901200602,901200602,901200602,901200602)","4","(901200901,901200901,901200901,901200901,901200901,901200901)","2","0"
"45","101003300","8","7","NPCSHOW 1003 (6946,-493,3432,-65)/NPCSHOW 1001 (-310,-3510,3830,50)/NPCSHOW 601002002 (-20,-3500,3830,-180)/NPCSHOW 1002 (160,-3510,3830,144)/AUTOFLIGHT 1010050106/AUTOFLIGHT 1010050103","CINEMATIC 101003300/CUTSCENEDELAY/DELAY 1/NPCRUN 1003 (160,-3210,3850,-130) 3/NPCBB 1003 4 5 1000012/SMALLTALK 101003400","","12","1003","1","0","(0,0,0,0,0)","0","0","101005010","((X=6910.000000,Y=-5235.000000,Z=2070.000000),(X=7205.000000,Y=-1640.000000,Z=2840.000000))","(X=6980.580078,Y=-637.089844,Z=3437.728271)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011003","2001003","150","36","12","2000","(902200202,902200202,902200202,902200202,902200202,902200202)","50","(904200001,904200001,904200001,904200001,904200001,904200001)","1","0"
"46","101003310","8","8","0","0","","5000","62411","1","0","(0,0,0,0,0)","0","0","0","","(X=6945.588379,Y=-492.816528,Z=3431.968506)","(X=0,Y=0,Z=0)","0","0","0","0","2000","0","0","0","0","1011003","2011043","450","76","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","101003350","9","9","0","NPCHIDE 1001/NPCHIDE 601002002/NPCHIDE 1002","","100","0","1","500","(0,0,0,0,0)","0","0","101003010","","(X=-7266.613281,Y=-5540.781250,Z=2344.253906)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1011003","2011044","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","101003400","9","10","NPCSHOW 1006 (18794,3833,3693,117)","CINEMATIC 101003400/CUTSCENEDELAY/SMALLTALK 101003500","","11","1006","1","0","(0,0,0,0,0)","0","0","101003010","","(X=18794.000000,Y=3833.000000,Z=3693.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011003","2011005","175","38","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"49","101003500","9","11","0","0","","8200","13","8","50000","(0,0,0,0,0)","1","0","101003010","","(X=19665.000000,Y=6548.000000,Z=3570.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2500","1011003","2011045","700","598","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"50","101003850","9","12","0","CINEMATIC 101003800/CUTSCENEDELAY/CAMERASET 213 -12 600 1/NPCSHOW 1003 (18499,3827,3689,10)/NPCRUN 1003 (13955,-2805,3842,0) 2/SMALLTALK 101003900","","11","1006","1","0","(0,0,0,0,0)","0","0","101003010","","(X=18794.000000,Y=3833.000000,Z=3693.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1011003","2011046","175","38","0","0","(604200101,604200101,604200101,604200101,604200101,604200101)","20","(605200101,605200101,605200101,605200101,605200101,605200101)","20","0"
"51","101003900","9","13","NPCSHOW 1008 (20205,-7122,4186,146)/NPCSHOW 10081 (20502,-6874,4155,-174)/NPCSHOW 10082 (20145,-7537,4145,102)/NPCSHOW 10083 (19926,-7566,4135,113)","SMALLTALK 101004000","","100","0","1","200","(0,0,0,0,0)","0","1","101003010","","(X=13955.000000,Y=-2535.196045,Z=3832.392822)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1011003","2011047","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"52","101004000","9","14","NPCSHOW 1008 (20205,-7122,4186,146)/NPCSHOW 10081 (20502,-6874,4155,-174)/NPCSHOW 10082 (20145,-7537,4145,102)/NPCSHOW 10083 (19926,-7566,4135,113)/NPCSHOW 1003 (13955,-2805,3842,0)/DELAY 10/NPCHIDE 1003","SMALLTALK 101004010","","8200","6","10","0","(0,0,0,0,0)","1","0","101003010","","(X=17544.464844,Y=-3125.319092,Z=3999.060791)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","0","1011003","2011048","700","598","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"53","101004100","9","15","NPCSHOW 1008 (20205,-7122,4186,146)/NPCSHOW 10081 (20502,-6874,4155,-174)/NPCSHOW 10082 (20145,-7537,4145,102)/NPCSHOW 10083 (19926,-7566,4135,113)/NPCSHOW 1003 (19820,-7320,4090,40)","0","","100","0","1","200","(0,0,0,0,0)","0","0","101003010","","(X=19895.000000,Y=-6982.000000,Z=4186.000000)","(X=17749.000000,Y=-4891.000000,Z=3944.000000)","0","0","1020008","1","0","0","0","0","0","1011003","2011049","175","38","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(0,0,0,0,0,0)","0","0"
