"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","102001100","22","7","NPCSHOW 5002 (1421,-18696,-18380,20)/NPCSHOW 40014 (1411,-18697,-18380,10)","0","","100","0","1","200","(0,0,0,0,0)","0","0","101003030","","(X=2507,Y=-22432,Z=-19310)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021001","2021005","2630","604","0","0","(701200302,701200302,701200302,701200302,701200302,701200302)","2","(0,0,0,0,0,0)","0","0"
"12","102001200","22","8","0","0","","8200","6","12","0","(0,0,0,0,0)","1","0","101003030","","(X=3247.034912,Y=-21529.156250,Z=-19206.933594)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2000","1021001","2021010","3560","744","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0","0"
"13","102001300","22","9","0","CAMERASET 167 -4 700 1/CAMERAFOCUS (2170,-18837,-18506) (-14,169,0) 1 2/SMALLTALK 1020013000/DELAY 2","","100","0","1","400","(0,0,0,0,0)","0","0","101003030","","(X=2970.465332,Y=-19058.914063,Z=-18840)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021001","2021005","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","102001400","22","10","0","CINEMATIC 102011800/CUTSCENEDELAY","","11","5002","1","0","(0,0,0,0,0)","0","0","101003030","","(X=1420,Y=-18695,Z=-18740)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021001","2021011","2630","604","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","4","(0,0,0,0,0,0)","0","0"
"15","102001500","22","11","0","STRINGMESSAGE 10049 3","","8052","103001071","1","0","(0,0,0,0,0)","0","0","101003030","","(X=2804.831299,Y=-16425.328125,Z=-18755)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2000","1021001","2021012","3560","744","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0","0"
"16","102001600","22","12","0","SMALLTALK 1020016000/NPCANIM 40014 0/DELAY 1/NPCRUN 5002 (1611,-18696,-18740,19) 1/DELAY 1","","9100","104004008","1","0","(0,0,0,0,0)","0","0","101003030","","(X=1500,Y=-18680,Z=-18740)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021001","2021013","3560","744","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","0"
"17","102001700","22","13","0","CINEMATIC 102011700/CUTSCENEDELAY/HUDHIDE/NPCHIDE 5002/PCWARP (1649,-18711,-18780,179)/NPCSHOW 1002 (3225,-21650,-19230,108)/NPCJUMP 1002 (1932,-18840,-18762,140)/CAMERASET 66 -8 600 1/CAMERAFOCUS (1186,-18034,-18451) (2,-61,0) 2 1/DELAY 3/HUDSHOW","","11","5002","1","0","(0,0,0,0,0)","0","0","101003030","","(X=1611,Y=-18696,Z=-18740)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021001","2021014","0","0","0","0","(1702200004,1702200004,1702200004,1702200004,1702200004,1702200004)","1","(0,0,0,0,0,0)","0","0"
"18","102001750","22","14","NPCSHOW 1002 (1932,-18840,-18762,140)/NPCSHOW 20102 (3429,-25652,-19540,99)/NPCSHOW 1007 (3659,-25666,-19540,98)","CINEMATIC 102011750/CUTSCENEDELAY/NPCRUN 1002 (6089,-17850,-18470,8) 3 5/NPCHIDE 20102/DELAY 1/SMALLTALK 1020017500","","11","1002","1","0","(0,0,0,0,0)","0","0","101003030","","(X=1725.803589,Y=-18857.496094,Z=-18790)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021001","2001005","0","0","0","0","(701200102,701200102,701200102,701200102,701200102,701200102)","4","(701200202,701200202,701200202,701200202,701200202,701200202)","3","0"
"19","102001800","22","15","NPCSHOW 1004 (3532,-25747,-19540,78)","CINEMATIC 102011900/CUTSCENEDELAY/NPCHIDE 1002//","","11","1007","1","0","(0,0,0,0,0)","0","0","101003030","","(X=3659,Y=-25666,Z=-19540)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021001","2021015","2630","604","12","2000","(801200002,801200002,801200002,801200002,801200002,801200002)","1","(0,0,0,0,0,0)","0","0"
"20","102002100","22","16","0","SMALLTALK 1020021000/NPCHIDE 1007/NPCHIDE 1004/NPCHIDE 40011/NPCHIDE 40012","","100","0","1","200","(0,0,0,0,0)","0","0","10010","","(X=159.000000,Y=15100.000000,Z=580.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021001","2012053","0","0","0","0","(1201200201,1201200201,1201200201,1201200201,1201200201,1201200201)","2","(508200001,508200001,508200001,508200001,508200001,508200001)","2","0"
"21","102002200","22","1","0","SMALLTALK 1020022000","","8300","0","30","0","(0,0,0,0,0)","1","0","10010","","(X=390.000000,Y=-5205.000000,Z=185.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","5000","50000","1021002","2021017","3560","744","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0","0"
"22","102002250","22","2","0","0","","5200","44132","3","0","(0,0,0,0,0)","1","0","0","","(X=159.994400,Y=13330.000000,Z=580.000000)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","1021002","2021021","3560","744","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","200","(0,0,0,0,0,0)","0","0"
"23","102002300","22","3","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","10010","","(X=-5760.001953,Y=14869.998047,Z=992.002563)","(X=-4550.001953,Y=14869.998047,Z=992.002563)","0","0","1020008","0","0","0","0","0","0","1021002","2021022","4500","884","11","400","(403201002,403201002,403201002,403201002,403201002,403201002)","1","(0,0,0,0,0,0)","0","0"
"24","0","22","4","0","CINEMATIC 102012400/CUTSCENEDELAY","","84","10426","1","0","(0,0,0,0,0)","0","0.1","10010","","(X=-7220.001953,Y=14709.998047,Z=992.002563)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021002","2021023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","102002400","22","5","0","0","","5900","4503","1","0","(0,0,0,0,0)","1","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","4800","0","0","0","0","1021002","2021024","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","102002550","25","6","0","SMALLTALK 1020025500","","100","0","1","500","(0,0,0,0,0)","0","0","101004030","","(X=-16260.962891,Y=9177.791016,Z=2610.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021002","2021025","0","0","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
"27","102002560","25","1","NPCSHOW 40023 (8862,6073,3875,100)","CINEMATIC 102012500/CUTSCENEDELAY/HUDHIDE/CAMERASET 36 -7 750 1/CAMERAFOCUS (-15597,7507,2814) (-10,38,0) 0.1 1.5  (-15035,7835,2740) (-10,50,0) 2 1/NPCSHOW 10301 (-15308,7825,2603,30)/NPCRUN 10301 (-14787,8199,2603,36) 2/DELAY 1/NPCBB 10301 0 2 1020009/DELAY 1.5/CINEMATIC 102012510/NPCHIDE 10301/CUTSCENEDELAY/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=-15490.962891,Y=7757.791016,Z=2600.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021025","0","0","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0","0"
"28","102002700","25","2","0","0","","8200","1","20","0","(0,0,0,0,0)","1","0","101004030","","(X=-13844.255859,Y=9383.841797,Z=2634.800293)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2500","1021003","2021026","6480","750","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","102002800","25","3","0","CINEMATIC 102012600/CUTSCENEDELAY/SEQUENCE 1023101/CUTSCENEDELAY/CINEMATIC 102012650/CAMERASET -100 -18 750 1/PCWARP (-14340,6850,2610,-90)/CUTSCENEDELAY","","100","0","1","3000","(0,0,0,0,0)","0","0","101004030","","(X=-14670.961914,Y=4517.556152,Z=2770.488037)","(X=-15682.015625,Y=8225.002930,Z=2610.010742)","0","0","1020008","0","0","0","0","0","0","1021003","2021025","6480","750","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","2","(0,0,0,0,0,0)","0","0"
"30","0","25","4","0","0","","84","10427","1","0","(0,0,0,0,0)","0","0.1","101004030","","(X=-14431.177734,Y=6487.649902,Z=2610.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021027","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","102002900","25","5","NPCSHOW 10281 (-15671,7871,2590,-50)","CINEMATIC 102012700/CAMERASET -62 -8 750 1/CUTSCENEDELAY/DELAY 0.5/NPCRUN 10281 (-13910,-4150,3300,130) 2/SMALLTALK 1020029000","","11","10281","1","0","(0,0,0,0,0)","0","0","101004030","","(X=-15671.000000,Y=7871.000000,Z=2590.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021028","5550","610","12","2000","(701200102,701200102,701200102,701200102,701200102,701200102)","4","(701200202,701200202,701200202,701200202,701200202,701200202)","3","0"
"32","102003000","25","6","0","HUDHIDE/CAMERASET -141 -11 750 1/CAMERAFOCUS (-15644,-5494,3719) (-9,-149,0) 1 2/SMALLTALK 1020030000/DELAY 3/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","1","101004030","","(X=-13976.040039,Y=-3931.280029,Z=3300.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021029","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","102003100","25","6","NPCSHOW 50343 (-18036,-7015,3200,10)/NPCSHOW 50344 (-17773,-7409,3260,50)/NPCSHOW 10281 (-13910,-4150,3300,130)/DELAY 0.2/NPCJUMP 10281 (-15749,-5212,3338,-137)/DELAY 3/NPCRUN 10281 (-17451,-6943,3180,-170) 2","CINEMATIC 102012900/CUTSCENEDELAY/NPCHIDE 50343/NPCHIDE 50344/NPCHIDE 10281/","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=-17539.751953,Y=-6684.125488,Z=3180.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021029","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","102003200","25","7","NPCSHOW 10281 (-17451,-6943,3180,-170)","0","","8200","6","20","0","(0,0,0,0,0)","1","0","101004030","","(X=-19032.810547,Y=-7534.786133,Z=3300.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1021003","2021030","6480","750","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","102003300","25","8","0","CINEMATIC 102013100/CUTSCENEDELAY","","11","10281","1","0","(0,0,0,0,0)","0","0","101004030","","(X=-17451.468750,Y=-6942.634766,Z=3180.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","102003400","25","9","0","SMALLTALK 1020034030","((Count=1,STDId=1020034010),(Count=2,STDId=1020034020))","9100","104004022","3","0","(0,0,0,0,0)","0","0","101004030","","(X=-20557.500000,Y=-5527.286133,Z=3357.090332)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021031","6480","750","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(902200202,902200202,902200202,902200202,902200202,902200202)","20","0"
"37","102003500","25","10","0","CINEMATIC 102003400/CUTSCENEDELAY/SMALLTALK 1020035000","","11","10281","1","0","(0,0,0,0,0)","0","1","101004030","","(X=-17581.000000,Y=-7003.000000,Z=3200.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021032","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","102003600","25","11","NPCRUN 10281 (-15693,-5223,3200,31) 2/DELAY 3/NPCJUMP 10281 (-13402,-4570,3300,1)/DELAY 3/NPCRUN 10281 (-11611,-5189,3300,-89) 3","CAMERASET -77 -21 700 1/CINEMATIC 102003500/CUTSCENEDELAY/NPCHIDE 10281","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=-11970.516602,Y=-5185.366699,Z=3300.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021033","6480","750","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","102003700","25","12","NPCSHOW 10281 (-11611,-5189,3300,-89)/DELAY 0.2/NPCJUMP 10281 (-11820,-7030,2820,-80)/DELAY 3/NPCRUN 10281 (-11583,-8529,2390,-89) 2/NPCSHOW 5051 (-10906,-10214,2380,34)/NPCSHOW 50343 (-10500,-10238,2390,153)/NPCSHOW 50344 (-10592,-9857,2320,-139)","HUDHIDE/CAMERASET -57 -19 750 1/CAMERAFOCUS (-11927,-8387,2656) (-12,-54,0) 1 1 (-11474,-9556,2725) (-23,-43,0) 4 2/DELAY 2/SMALLTALK 1020037000/DELAY 3/NPCRUN 50344 (-10032,-9217,2320,61) 2/NPCRUN 50343 (-11139,-11061,2350,-109) 1/DELAY 1/NPCHIDE 50343/NPCHIDE 50344/NPCHIDE 10281/NPCRUN 5051 (-12398,-10801,2382,-160) 3/DELAY 2/NPCHIDE 5051/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=-11851.941406,Y=-8583.507813,Z=2420.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021034","6480","750","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
"40","102003900","25","13","NPCSHOW 10281 (-11583,-8529,2390,-89)","CINEMATIC 102013600/PCWARP (-11610,-8791,2400,166)/CAMERASET 81 -5 500 0.1/CUTSCENEDELAY/SMALLTALK 1020039000","","9100","104004013","1","0","(0,0,0,0,0)","0","0","101004030","","(X=-12784.000000,Y=-10947.000000,Z=2380.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021035","6480","750","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","102004000","25","14","DELAY 0.2/NPCRUN 10281 (-11118,-7695,2696,66) 2/DELAY 2/NPCJUMP 10281 (-10973,-4982,3309,2)","NPCHIDE 10281","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=-11134.091797,Y=-5059.037109,Z=3270.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021036","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","102004050","25","14","NPCSHOW 10281 (-10973,-4982,3290,2)/NPCRUN 10281 (-7122,-3597,3333,40) 2/NPCHIDE 40102/FADE 0 0 0","0","","100","0","1","200","(0,0,0,0,0)","0","1","101004030","","(X=-7161.000000,Y=-3343.000000,Z=3300.000000)","(X=-8920.124023,Y=-4620.079590,Z=3302.124756)","0","0","1020008","0","0","0","0","0","0","1021003","2021036","7400","890","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","0"
"43","0","25","15","NPCSHOW 4004 (-8245,-2194,3374,144)/NPCHIDE 10281","HUDSHOW/FADE 1 1 3","","84","10428","1","0","(0,0,0,0,0)","0","0.1","101004030","","(X=-6885.912598,Y=-2925.012207,Z=3250.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","102004060","25","15","0","0","","200","0","1","0","(0,0,0,0,0)","0","0.1","101004030","","(X=-13390.000000,Y=2480.000000,Z=3190.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"45","102004150","25","15","DELAY 2/FADE 1 0 3/CAMERAFOCUS (-11910,2656,3584) (-24,0,0) 1 1/NPCSHOW 10281 (-13320,2320,3150,0)/NPCRUN 10281 (-10951,2579,3060,159) 2/DELAY 2/CAMERASET 0 -16 750 1/NPCHIDE 4004","NPCHIDE 10281","","100","0","1","200","(0,0,0,0,0)","0","3","101004030","","(X=-10910.000000,Y=2680.000000,Z=3030.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"46","102004160","25","16","NPCSHOW 10281 (-10951,2579,3060,159)/NPCSHOW 40023 (8760,6073,3942,100)","CINEMATIC 102013800/CUTSCENEDELAY","","11","10281","1","0","(0,0,0,0,0)","0","0","101004030","","(X=-10951.078125,Y=2579.378906,Z=3150.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021028","5550","610","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","102004200","25","17","NPCRUN 10281 (-6222,8625,3040,70) 2","CINEMATIC 102013900/CUTSCENEDELAY/CAMERASET 67 -13 750 1/CAMERAFOCUS (-7055,8507,3774) (-13,24,0) 3 2/NPCJUMP 10281 (-2925,11299,3020,30)/DELAY 2/SMALLTALK 1020042000/DELAY 1/NPCHIDE 10281","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=-6007.881836,Y=8497.029297,Z=3030.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021025","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","102004300","25","18","0","0","","8200","2","20","0","(0,0,0,0,0)","1","0","101004030","","(X=-4062.537354,Y=11371.596680,Z=3030.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1021003","2021038","6480","750","0","0","(303201002,303202002,303203002,303204002,303205002,303206002)","1","(621200001,621200001,621200001,621200001,621200001,621200001)","2","0"
"49","102004400","25","19","0","CAMERASET -164 -15 750 1/CINEMATIC 102014100/CUTSCENEDELAY/NPCSHOW 10281 (7417,6329,3850,-40)","","100","0","1","200","(0,0,0,0,0)","0","0","101004030","","(X=7907.000000,Y=5948.000000,Z=3850.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021025","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"50","102004800","25","20","0","SMALLTALK 1020048000/NPCSHOW 10281 (7888,6229,3850,140)","","8200","3","12","0","(0,0,0,0,0)","0","0","101004030","","(X=4131.597656,Y=4444.534668,Z=3949.605225)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","4000","4000","1021003","2021039","6480","750","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"51","102004900","25","21","0","HUDHIDE/FADE 1 0 0.5/PCWARP (7527,6292,3914,0)/CAMERASHAKE 3/CAMERAFOCUS (6617,6228,4308) (-24,0,0) 1 3 (7594,6127,4253) (9,0,0) 1 3/NPCANIM 40023 1/DELAY 2/SMALLTALK 1020049000/DELAY 2/NPCRUN 10281 (14620,-6910,5010,70) 2/DELAY 0.5/HUDSHOW","","9100","104003003","1","0","(0,0,0,0,0)","0","0","101004030","","(X=7758.000000,Y=6448.000000,Z=3870.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1021003","2021040","5550","610","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"52","102005000","25","22","0","CINEMATIC 102014700/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0.5","101004030","","(X=14710.000000,Y=-6460.000000,Z=5010.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1021003","2021025","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
