"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","104101000","55","9","NPCSHOW 1020 (5475,-3470,300,156)","HUDHIDE/CAMERASET -28 3 700 2/NPCJUMP 1020 (2919,-2128,285,136)/DELAY 2/CAMERASET -36 -12 700 1/DELAY 1/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","104004010","","(X=2820.000000,Y=-2055.000000,Z=285.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041001","2041009","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"12","104101100","55","10","0","CINEMATIC 104101100/CUTSCENEDELAY/NPCSHOW 1020 (2919,-2128,285,-53)","","11","1020","1","0","(0,0,0,0,0)","0","0","104004010","","(X=2919.336914,Y=-2128.872559,Z=285.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041001","2031094","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"13","104101200","55","11","SMALLTALK 104101210","SMALLTALK 104101200","","8200","2","15","0","(0,0,0,0,0)","1","0","104004010","","(X=4198.000000,Y=-3279.000000,Z=280.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","1500","1041001","2041010","28400","3590","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","104101250","55","12","0","CINEMATIC 104101200/CUTSCENEDELAY/SMALLTALK 104101300/NPCRUN 1020 (-2461,2060,443,92) 2","","11","1020","1","0","(0,0,0,0,0)","0","0","104004010","","(X=2919.336914,Y=-2128.872559,Z=285.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041001","2031094","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"15","104101300","55","13","0","SMALLTALK 104101400/DELAY 2/NPCJUMP 1020 (949,4335,236,21)","","100","0","1","200","(0,0,0,0,0)","0","0","104004010","","(X=-2625.000000,Y=2013.000000,Z=434.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041001","2041011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"16","104101400","55","14","NPCSHOW 1020 (949,4335,236,21)","SMALLTALK 104101500","","8200","3","15","0","(0,0,0,0,0)","1","0","104004010","","(X=-2178.000000,Y=3540.000000,Z=432.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","1500","1041001","2041012","28400","3590","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","4","(0,0,0,0,0,0)","0","0"
"17","104101500","55","15","NPCSHOW 1020 (2124,4640,176,21)","HUDHIDE/CAMERASET 21 -12 700 1/CAMERAFOCUS (1695,4681,433) (-2,15,0) 0.1 1 (5428,5566,425) (-16,3,0) 3 2/DELAY 1/SMALLTALK 104101550/DELAY 3/NPCRUN 1020 (4171,5386,205,0) 2","","100","0","1","200","(0,0,0,0,0)","0","0","104004010","","(X=2059.000000,Y=4780.000000,Z=176.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041001","2041009","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","0","55","16","0","SEQUENCE 4000101/CUTSCENEDELAY/FADE 0 1 0","","100","0","1","400","(0,0,0,0,0)","0","0.1","104004010","","(X=4143.000000,Y=5525.000000,Z=211.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1041001","2031102","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"19","104101550","56","16","0","0","","200","0","1","89","(0,0,0,0,0)","0","0","104004050","","(X=-6587.000000,Y=-15057.000000,Z=413.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041001","2031102","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","0","56","17","NPCHIDE 1020/NPCSHOW 1020 (-6743,-15057,413,89)/FADE 0 1 0","SEQUENCE 4001001/CUTSCENEDELAY/CAMERASET 88 -8 500 0.1/FADE 1 1 0/DELAY 0.5/FADE 1 0 1/SMALLTALK 104101600","","1","0","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-6587.000000,Y=-15057.000000,Z=413.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041001","2031102","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","104101600","56","1","NPCSHOW 1020 (-6743,-15057,413,89)/NPCSHOW 40192 (-6125,-7840,430,89)/NPCSHOW 40172 (-6025,7880,300,90)/NPCSHOW 40173 (-10735,6290,300,-50)/NPCSHOW 40174 (-1475,6025,300,50)/NPCSHOW 40175 (-15,1495,280,0)/NPCSHOW 40176 (-1675,-2975,310,-50)","SMALLTALK 104101613","((Count=7,STDId=104101610))","8200","1","45","0","(0,0,0,0,0)","1","0","104004050","","(X=-6767.000000,Y=-11497.000000,Z=407.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2500","1041002","2041013","28840","3952","0","0","(901200203,901200203,901200203,901200203,901200203,901200203)","2","(0,0,0,0,0,0)","0","0"
"22","104101650","56","2","0","CAMERAFOCUS (-6149,-9489,720) (6,91,0) 3 1/SMALLTALK 104101615/DELAY 3/SMALLTALK 104101620/CAMERAFOCUS (-3740,-11988,612) (-16,-26,0) 2 2/NPCHIDE 1020","","100","0","1","200","(0,0,0,0,0)","0","0","104004050","","(X=-6147.000000,Y=-9445.000000,Z=406.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041014","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","104101700","56","3","NPCSHOW 1020 (-3456,-12400,408,19)","HUDHIDE/NPCANIM 40192 0/CAMERASET 124 -12 500 7/CAMERAFOCUS (-6138,-10147,968) (-2,90,0) 5 2/SMALLTALK 104101700/CAMERASHAKE 4/DELAY 7/NPCHIDE 40192/HUDSHOW/DELAY 2/NPCRUN 1020 (-6211,-9743,416,91) 2","","9100","108001002","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-3110.000000,Y=-12345.000000,Z=425.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041015","24720","2672","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"24","104101800","56","4","0","NPCHIDE 1020","","100","0","1","200","(0,0,0,0,0)","0","0.1","104004050","","(X=-6117.000000,Y=-8893.000000,Z=406.000000)","(X=-3461.000000,Y=-12217.000000,Z=393.000000)","0","0","1020008","1","0","0","0","0","0","1041002","2041016","28840","3952","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","0","56","5","0","SMALLTALK 104101720","","84","10802","1","0","(0,0,0,0,0)","0","0.1","104004050","","(X=-6117.000000,Y=-8893.000000,Z=406.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041017","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","0","56","5","0","NPCSHOW 1020 (-6382,-9543,406,89)/NPCRUN 1020 (-6184,1556,396,72) 2","","100","0","1","10000","(0,0,0,0,0)","0","0.1","104004050","","(X=-6117.000000,Y=-8893.000000,Z=406.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041017","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","104101900","56","6","0","HUDHIDE/SMALLTALK 104101900/CAMERASET 90 -12 700 5/CAMERAFOCUS (-6035,1489,605) (1,22,0) 0.1 4 (-6035,1489,605) (1,172,0) 1 1/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","104004050","","(X=-6035.000000,Y=1606.000000,Z=396.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","104102000","56","7","0","CINEMATIC 104102000/CUTSCENEDELAY/CAMERASET 179 -12 500 4/CAMERAFOCUS (-6035,1489,605) (1,172,0) 0.1 3 (-8154,1688,1649) (-12,179,0) 1 1/SMALLTALK 104102100/DELAY 4/NPCRUN 1020 (-16152,1519,217,-165) 2","","11","1020","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-5885.000000,Y=1626.000000,Z=396.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2031094","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","104102100","56","8","0","CAMERASET 107 -12 500 4/CAMERAFOCUS (-16775,3116,530) (-14,107,0) 3 1/SMALLTALK 104102110/DELAY 4/NPCRUN 1020 (-16857,3459,232,107) 2","","100","0","1","200","(0,0,0,0,0)","0","0","104004050","","(X=-16162.000000,Y=1718.000000,Z=217.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041019","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","104102200","56","9","0","SMALLTALK 104102200/NPCHIDE 40172","","9100","108001003","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-17018.000000,Y=3979.000000,Z=227.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041015","24720","2672","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","104102250","56","10","0","CINEMATIC 104102300/CUTSCENEDELAY/NPCHIDE 1020/FADE 1 1 0/CAMERASET -143 -12 500 0.1/DELAY 1/FADE 1 0 2","","11","1020","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-16857.000000,Y=3459.000000,Z=232.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2031094","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"32","104102300","56","11","0","0","((Count=4,STDId=104102400))","8200","2","45","0","(0,0,0,0,0)","1","0","104004050","","(X=-19269.250000,Y=1670.918945,Z=232.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2500","1041002","2022046","28840","3952","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","104102400","56","12","0","SMALLTALK 104102405","","100","0","1","200","(0,0,0,0,0)","0","0","104004050","","(X=-5990.000000,Y=1610.000000,Z=402.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","104102405","56","13","0","HUDHIDE/CAMERAFOCUS (-6034,9357,708) (-3,91,0) 0.1 2 (-6084,12690,813) (-21,94,0) 1 1/DELAY 1/SMALLTALK 104102450/DELAY 1/CAMERASET 90 -12 500 4/CAMERAFOCUS (-6084,12690,813) (-21,94,0) 0.1 3 (-6178,12686,813) (-20,91,0) 1 1/DELAY 4/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","104004050","","(X=-6042.000000,Y=9872.000000,Z=380.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041023","32960","5232","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","104102410","56","14","0","CINEMATIC 104102400/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","104004050","","(X=-6182.000000,Y=13999.000000,Z=110.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041024","20600","2160","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","104102500","56","15","0","0","","9100","108001004","1","0","(0,0,0,0,0)","0","0.1","104004050","","(X=-6140.000000,Y=14160.000000,Z=130.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041015","24720","2672","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","0","56","16","STRINGMESSAGE 10005 7/DELAY 1","SMALLTALK 104102463","","84","10803","1","0","(0,0,0,0,0)","0","0.1","104004050","","(X=-6140.000000,Y=14160.000000,Z=130.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041026","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","104102550","56","17","NPCHIDE 40174","HUDHIDE/SMALLTALK 104102550/CAMERASET -88 -4 500 4/NPCSHOW 1020 (-6109,2169,392,87)/NPCJUMP 1020 (-6104,5464,392,87)/DELAY 4/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","104004050","","(X=-6099.000000,Y=5812.000000,Z=392.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041027","24720","2672","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","104102600","56","18","0","CINEMATIC 104102600/CUTSCENEDELAY/NPCRUN 1020 (-16752,1384,232,-161) 2","","12","1020","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-6104.000000,Y=5601.000000,Z=392.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2031094","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","104102700","56","19","0","CINEMATIC 104102700/CUTSCENEDELAY/NPCSHOW 1002 (-16437,1773,232,-152)/NPCSHOW 1004 (-16317,1903,232,-152)/NPCSHOW 1020 (-16752,1384,232,58)","","100","0","1","200","(0,0,0,0,0)","0","0.1","104004050","","(X=-16722.000000,Y=1598.000000,Z=232.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","104102800","56","20","0","SMALLTALK 104102800","","100","0","1","200","(0,0,0,0,0)","0","0","104004050","","(X=-6015.000000,Y=1610.000000,Z=402.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041002","2041029","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","104103000","56","20","NPCSHOW 1010 (-677,-3277,1946,0)/HUDHIDE/DELAY 3/FADE 1 0 5/CAMERAFOCUS (-855,-5101,2095) (0,80,0) 1 6 (-683,-4156,2120) (0,89,0) 1 1/PCWARP (-1034,-5622,1940,69)/DELAY 1/SMALLTALK 104103000/FADE 1 0 5/DELAY 3/HUDSHOW/NPCHIDE 40173/NPCHIDE 40175/NPCHIDE 40176","0","","100","0","1","300","(0,0,0,0,0)","0","0.1","103004010","","(X=-512.173096,Y=-5585.449219,Z=1963.244873)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2041029","0","0","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","200","(0,0,0,0,0,0)","0","0"
"43","104103100","56","21","NPCSHOW 1010 (-577,-3317,1896,62)/NPCSHOW 3743 (-437,-3097,1896,-119)/NPCSHOW 3744 (-235,-2816,1921,-109)/NPCSHOW 3745 (-479,-2783,1931,-108)/NPCSHOW 3747 (-78,-3552,1841,-76)/NPCSHOW 3748 (-502,-3751,1884,-61)","NPCHIDE 1010/NPCHIDE 3743/NPCHIDE 3744/NPCHIDE 3745/NPCHIDE 3747/NPCHIDE 3748","","100","0","1","200","(0,0,0,0,0)","0","0","103004010","","(X=-482.173096,Y=-4605.449219,Z=1963.244873)","(X=-512.173096,Y=-5585.449219,Z=1963.244873)","0","0","1020008","1","0","0","0","0","0","1041002","2041030","28840","3952","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","0","56","22","0","NPCSHOW 1010 (-677,-3277,1946,0)","","84","10804","1","0","(0,0,0,0,0)","0","0.1","103004010","","(X=-100.185455,Y=-3550.500977,Z=1928.370239)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2012023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"45","0","56","22","0","NPCSHOW 1010 (-677,-3277,1946,0)/NPCRUN 1010 (-215,-690,1970,120) 3 2/SMALLTALK 104103300","","100","0","1","10000","(0,0,0,0,0)","0","0.1","103004010","","(X=-100.185455,Y=-3550.500977,Z=1928.370239)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2012023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"46","104103400","56","23","NPCSHOW 1002 (-6061,1767,396,73)/NPCSHOW 1004 (-5912,1763,396,89)","CINEMATIC 104103400/CUTSCENEDELAY/SMALLTALK 104103500/CAMERASET 137 -12 650 3/CAMERAFOCUS (-6967,2742,1574) (-3,136,0) 3 1/DELAY 4/NPCHIDE 40173/NPCHIDE 1010","","11","1002","1","0","(0,0,0,0,0)","0","0","104004050","","(X=-6061.000000,Y=1767.000000,Z=396.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041002","2001005","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","104103500","57","24","0","NPCSHOW 1020 (4722,873,2063,85)/NPCHIDE 1002/NPCHIDE 1004","","100","0","1","500","(0,0,0,0,0)","0","0","104004040","","(X=7175.000000,Y=2865.000000,Z=2040.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1041002","2041034","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","104103700","57","1","NPCSHOW 1020 (4722,873,2063,85)","CINEMATIC 104103700/CUTSCENEDELAY/PCWARP (4883,833,2066,77)/","","11","1020","1","0","(0,0,0,0,0)","0","0","104004040","","(X=4722.000000,Y=873.000000,Z=2063.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041003","2031094","0","0","0","0","(901200303,901200303,901200303,901200303,901200303,901200303)","1","(0,0,0,0,0,0)","0","0"
"49","104103800","57","2","0","SMALLTALK 104103750/NPCHIDE 1020","","8200","12","35","0","(0,0,0,0,0)","1","0","104004040","","(X=4781.000000,Y=2645.000000,Z=2175.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","1500","1041003","2041035","29300","3954","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"50","104103900","57","3","NPCSHOW 1020 (2470,1970,2175,-99)/NPCSHOW 10283 (2470,1700,2175,58)","HUDHIDE/CAMERASET -127 -12 300 6/CAMERAFOCUS (2670,2136,2293) (-4,-114,0) 0.1 3 (2531,1911,2268) (-4,-105,0) 3 1/SMALLTALK 104103800/DELAY 5/PCWARP (2405,2075,2165,166)/CINEMATIC 104104000/CUTSCENEDELAY/CAMERASET -197 -12 700 1/SEQUENCE 4000201/CUTSCENEDELAY/CINEMATIC 104104110/CUTSCENEDELAY/NPCHIDE 1020/NPCHIDE 10283","","100","0","1","200","(0,0,0,0,0)","0","0","104004040","","(X=2645.000000,Y=1895.000000,Z=2175.000000)","(X=3485.000000,Y=2500.000000,Z=2175.000000)","0","0","1020008","1","0","0","0","0","0","1041003","2041009","29300","3954","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"51","0","57","4","0","0","","84","10805","1","0","(0,0,0,0,0)","0","0.1","104004040","","(X=-1735.000000,Y=2960.000000,Z=2480.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041003","2041036","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"52","0","57","4","0","HUDSHOW/NPCSHOW 20221 (-2850,2065,2525,-8)/NPCSHOW 1020 (-3120,1850,2530,95)/FADE 2 0 1/CAMERASET -76 -21 700 1/PCWARP (-3180,2040,2525,-78)","","100","0","1","10000","(0,0,0,0,0)","0","0.1","104004040","","(X=-1735.000000,Y=2960.000000,Z=2480.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041003","2041036","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"53","104104200","57","5","NPCSHOW 1020 (-3120,1850,2530,95)","CINEMATIC 104104200/CUTSCENEDELAY/NPCRUN 1020 (2470,1970,2175,-99) 2 4/DELAY 1/SMALLTALK 104104300","","11","1020","1","0","(0,0,0,0,0)","0","0","104004040","","(X=-3120.000000,Y=1850.000000,Z=2530.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1041003","2031094","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"54","104104300","57","6","0","SEQUENCE 4000301/NPCHIDE 20221/CUTSCENEDELAY/NPCSHOW 10282 (-2850,2065,2525,-175)/CINEMATIC 104104500/CUTSCENEDELAY/SMALLTALK 104104600/NPCHIDE 1020","","100","0","1","200","(0,0,0,0,0)","0","0","104004040","","(X=-2950.000000,Y=2065.000000,Z=2525.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1041003","2041037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"55","104104600","57","7","0","NPCHIDE 10282/SMALLTALK 104104650","","8200","1","20","0","(0,0,0,0,0)","1","0","104004040","","(X=-5625.000000,Y=-401.000000,Z=2480.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2500","1041003","2041038","29300","3954","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"56","104104700","57","8","NPCSHOW 4020 (-3400,964,2539,40)/NPCSHOW 10282 (-3365,1090,2560,-74)","CINEMATIC 104104700/CUTSCENEDELAY/CAMERASET -140 -12 700 0.1","","100","0","1","200","(0,0,0,0,0)","0","0","104004040","","(X=-3560.000000,Y=1010.000000,Z=2520.000000)","(X=-4070.000000,Y=1130.000000,Z=2565.000000)","0","0","1020008","1","0","0","0","0","0","1041003","2041039","33480","5234","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
