"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","101010900","15","10","0","CINEMATIC 102000900/CUTSCENEDELAY/NPCRUN 10101 (-1499,186,89,175) 2","","11","10101","1","0","(0,0,0,0,0)","0","0","101003020","","(X=7348.000000,Y=-19.999987,Z=90.000008)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012013","1090","170","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"12","101011000","15","11","MONSTERSHOW 102004002 0 1 (-2615,513,90,-16)/MONSTERSHOW 102004001 0 2 (-2751,783,90,8)/MONSTERSHOW 102004002 0 3 (-3520,683,91,-115)/MONSTERSHOW 102004001 0 4 (-3799,390,91,47)/MONSTERSHOW 102004001 0 5 (-3483,167,91,101)","0","","100","0","1","200","(0,0,0,0,0)","0","1","101003020","","(X=-1605.000000,Y=461.000000,Z=89.000000)","(X=7348.000000,Y=-19.999987,Z=90.000008)","0","0","1020008","0","0","0","0","0","0","1012001","2012014","2720","350","12","2000","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(901200302,901200302,901200302,901200302,901200302,901200302)","2","0"
"13","0","15","12","0","0","","84","10301","1","0","(0,0,0,0,0)","0","0.1","101003020","","(X=300,Y=540,Z=100)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","101011100","15","13","NPCSHOW 10101 (-336,-47,89,159)","CINEMATIC 102001100/CUTSCENEDELAY","","11","10101","1","0","(0,0,0,0,0)","0","0","101003020","","(X=-336.000000,Y=-47.000000,Z=89.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012016","1090","170","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","1400"
"15","101011200","15","14","0","NPCHIDE 10101","","8200","5","10","0","(0,0,0,0,0)","1","0","101003020","","(X=4770.000000,Y=-5052.000000,Z=96.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","4000","1012001","2012017","2040","290","0","0","(701200302,701200302,701200302,701200302,701200302,701200302)","2","(701200402,701200402,701200402,701200402,701200402,701200402)","2","0"
"16","101011300","15","15","NPCSHOW 10101 (41,-867,89,-84)/NPCSHOW 1009 (-5506,-5165,97,14)","CINEMATIC 102001300/CUTSCENEDELAY","","12","10101","1","0","(0,0,0,0,0)","0","0","101003020","","(X=60.000000,Y=-1052.000000,Z=88.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012018","2040","290","0","0","(605200102,605200102,605200102,605200102,605200102,605200102)","200","(0,0,0,0,0,0)","0","0"
"17","101011400","15","16","MONSTERHIDE 102004004 1","MONSTERSHOW 102004004 0 1 (-5506,-5165,97,14)/NPCHIDE 1009/NPCHIDE 10101/CINEMATIC 102001400/CUTSCENEDELAY","","11","1009","1","0","(0,0,0,0,0)","0","0","101003020","","(X=-3260.507813,Y=-3324.889648,Z=95.500641)","(X=-4177.886719,Y=-1443.816040,Z=94.437492)","0","0","0","0","0","0","0","0","0","1012001","2012019","2720","350","11","200","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","0","15","17","0","MONSTERHIDE 102004004 1/NPCSHOW 1009 (-5506,-5165,97,14)","","84","10302","1","0","(0,0,0,0,0)","0","0.1","101003020","","(X=-3260.507813,Y=-3324.889648,Z=95.500641)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012021","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"19","101011500","15","18","NPCSHOW 1010 (-6006,5176,266,0)/NPCSHOW 373099 (-6427,6040,266,0)/NPCSHOW 3730991 (-6427,5554,266,0)/NPCSHOW 3730992 (-6427,4922,266,0)/NPCSHOW 3730993 (-6427,4404,266,0)","CINEMATIC 102001500/CUTSCENEDELAY/NPCHIDE 1009/NPCHIDE 1010/NPCHIDE 373099/NPCHIDE 3730991/NPCHIDE 3730992/NPCHIDE 3730993","","100","0","1","200","(0,0,0,0,0)","0","0","101003020","","(X=-4882.000000,Y=5176.000000,Z=266.000000)","(X=-2423.000000,Y=4038.000000,Z=275.000000)","0","0","1020008","0","0","0","0","0","0","1012001","2012022","2720","350","0","0","(701200102,701200102,701200102,701200102,701200102,701200102)","5","(701200202,701200202,701200202,701200202,701200202,701200202)","4","0"
"20","0","15","19","0","HUDHIDE/NPCSHOW 1010 (-6318,5499,266,179)/NPCSHOW 373099 (-6012,5648,266,179)/NPCSHOW 3730991 (-5971,5324,266,179)/NPCSHOW 1003 (-1107,1894,122,112)/NPCRUN 1010 (-9915,5499,266,179) 2 4/NPCRUN 373099 (-9609,5648,266,179) 2 4/NPCRUN 3730991 (-9568,5324,266,179) 2 4/CAMERAFOCUS (-5193,5510,573) (-9,-178,0) 0 3 (-5520,5510,593) (-9,-178,0) 2 1/NPCBB 1010 0 2 1020001/DELAY 2/STRINGMESSAGE 10024 3/DELAY 2/CAMERASET -30 -12 500 4/CAMERAFOCUS (-5520,5510,593) (-9,-178,0) 0 1 (-2319,4017,482) (-1,-58,0) 1 2/DELAY 1/SMALLTALK 102001800/NPCRUN 1003 (-2104,3723,268,135) 3/DELAY 3/HUDSHOW","","84","10303","1","0","(0,0,0,0,0)","0","0.1","101003020","","(X=-2300.000000,Y=3380.000000,Z=210.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","101011800","15","20","NPCSHOW 1003 (-2104,3723,268,135)","CINEMATIC 102001800/CUTSCENEDELAY","","11","1003","1","0","(0,0,0,0,0)","0","0","101003020","","(X=-2104.000000,Y=3723.000000,Z=268.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2001003","1360","1500","12","5000","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","240"
"22","101011850","15","21","0","0","","5900","1701","1","0","(0,0,0,0,0)","0","0","0","","(X=-2104.000000,Y=3723.000000,Z=268.000000)","(X=0,Y=0,Z=0)","0","0","0","0","3320","0","0","0","0","1012001","2012050","2040","290","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
"23","101011900","15","22","NPCSHOW 1001 (1850,3930,590,-120)/NPCSHOW 1002 (2110,3840,590,-128)/NPCSHOW 1007 (1610,3980,590,-89)","NPCHIDE 1003/CAMERASET 55 -12 600 0.1","","100","0","1","200","(0,0,0,0,0)","0","0","101001010","","(X=1140.000000,Y=2830.000000,Z=440.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1012001","2012024","680","110","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"24","101012000","15","23","0","CINEMATIC 102002000/CUTSCENEDELAY/CAMERASET -133 -12 600 1/NPCRUN 1002 (-7980,1470,590,-179) 2 14","","11","1001","1","0","(0,0,0,0,0)","0","0.1","101001010","","(X=1850.000000,Y=3930.000000,Z=590.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012025","1360","230","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(0,0,0,0,0,0)","0","0"
"25","101012010","15","24","NPCSHOW 1002 (6479,-7,87,-179)","SMALLTALK 102002110/NPCRUN 1002 (3097,221,87,0) 3","","100","0","1","1000","(0,0,0,0,0)","0","1.5","101003020","","(X=7348.000000,Y=-19.999987,Z=90.000008)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012026","680","110","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","101012100","15","25","0","CINEMATIC 102002100/CUTSCENEDELAY/NPCRUN 1002 (-4086,504,94,-19) 3","","100","0","1","200","(0,0,0,0,0)","0","0","101003020","","(X=3558.000000,Y=219.000000,Z=89.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1012001","2012027","1090","170","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","101012110","15","26","0","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","101003020","","(X=-3714.000000,Y=320.000000,Z=94.000000)","(X=-1605.000000,Y=461.000000,Z=89.000000)","0","0","1020008","0","0","0","0","0","0","1012001","2012026","2720","350","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","0","15","27","0","NPCSHOW 1002 (-4506,-587,94,19)/NPCSHOW 1003 (-1198,470,87,-178)/FADE 1 1 0/PCWARP (-4393,-257,94,-37)/DELAY 0.5/FADE 1 0 1/SMALLTALK 102002120/CAMERASET 2 -12 634 3/NPCRUN 1003 (-3998,-579,90,178) 3/DELAY 3/HUDSHOW","","84","10304","1","0","(0,0,0,0,0)","0","4","101003020","","(X=-2590.000000,Y=200.000000,Z=110.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","101012120","15","28","NPCSHOW 1002 (-4506,-587,94,19)/NPCSHOW 1003 (-3998,-579,90,178)","CINEMATIC 102002160/CUTSCENEDELAY/NPCRUN 1002 (-5139,-7917,100,-90) 3 5/CAMERASET -91 -15 720 4/HUDHIDE/SMALLTALK 102002140/DELAY 4.5/HUDSHOW","","11","1003","1","0","(0,0,0,0,0)","0","0","101003020","","(X=-3998.000000,Y=-579.000000,Z=90.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2001003","1360","230","0","0","(804200002,804200002,804200002,804200002,804200002,804200002)","1","(0,0,0,0,0,0)","0","0"
"30","101012150","15","29","0","CINEMATIC 102002170/CUTSCENEDELAY/NPCRUN 1003 (3097,221,87,0) 3 5","","11","1003","1","0","(0,0,0,0,0)","0","0","101003020","","(X=-3998.000000,Y=-579.000000,Z=90.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2001003","1360","230","0","0","(701200302,701200302,701200302,701200302,701200302,701200302)","2","(701200402,701200402,701200402,701200402,701200402,701200402)","2","0"
"31","101012200","15","30","0","HUDHIDE/CAMERASET -90 -12 600 6/NPCSHOW 2034 (-1689,-21184,100,-89)/NPCRUN 2034 (-1689,-25573,100,-89) 3 5/CAMERAFOCUS (-1740,-15034,530) (0,-90,0) 0 3 (-1740,-21712,751) (-1,-90,0) 1 1/DELAY 5/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","101003020","","(X=-1781.000000,Y=-14986.025391,Z=102.015549)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1012001","2012053","0","0","0","0","(701200102,701200102,701200102,701200102,701200102,701200102)","5","(701200202,701200202,701200202,701200202,701200202,701200202)","5","0"
"32","101012250","16","30","0","0","","100","0","1","1000","(0,0,0,0,0)","0","0","101005040","","(X=4030,Y=-7090,Z=2240)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012001","2012053","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","101012300","16","1","0","SMALLTALK 102002300","","8200","4","8","0","(0,0,0,0,0)","1","0","101005040","","(X=3503.000000,Y=-3159.000000,Z=2230.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","4000","1012002","2012030","2220","357","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(621200001,621200001,621200001,621200001,621200001,621200001)","1","0"
"34","101012350","16","2","NPCSHOW 20181 (3800,2280,2230,0)/NPCSHOW 3739995 (5310,2240,2650,-179)/NPCSHOW 3739996 (5590,2110,2650,160)/NPCSHOW 3739997 (5460,1810,2750,119)","HUDHIDE/CAMERAFOCUS (3046,768,2446) (0,68,0) 0.1 3.7 (3456,1538,2446) (0,48,0) 1 1/NPCRUN 3739995 (4070,2280,2230,-179) 2/NPCRUN 3739996 (4210,2340,2230,-179) 2/NPCRUN 3739997 (4300,2170,2230,-179) 3/DELAY 1.1/NPCANIM 20181 0/NPCBB 20181 0 2 1000001/DELAY 1/SMALLTALK 102002400/NPCANIM 3739995 0/NPCBB 3739995 0 2 1080038/DELAY 0.1/NPCANIM 3739996 0/DELAY 0.1/NPCANIM 3739997 0/NPCBB 3739997 0 2 1080038/NPCSHOW 3730 (3023,5700,2239,-89)/NPCSHOW 37301 (3386,5320,2239,-89)/NPCSHOW 37302 (3003,5150,2239,-89)/NPCSHOW 37303 (2487,5530,2240,-89)/DELAY 1.3/NPCANIM 20181 1/NPCRUN 20181 (5210,0,2890,0) 2 5/CAMERASET 90 -12 500 4/CAMERAFOCUS (3456,1538,2446) (0,48,0) 0.1 4 (3658,1467,3285) (-23,103,0) 1 0.5/DELAY 0.5/NPCRUN 3730 (3023,3470,2240,-89) 1 4.5/NPCRUN 37301 (3386,3151,2239,-89) 1 4.5/NPCRUN 37302 (3003,2920,2240,-89) 1 4.5/NPCRUN 37303 (2487,3362,2240,-89) 1 4.5/DELAY 0.5/SMALLTALK 102002800/NPCBB 37303 0 2 1000002/PCWARP (2997,1715,2226,89)/DELAY 3.5/FADE 0 1 0.5/DELAY 1/FADE 1 0 1/HUDSHOW/NPCHIDE 3739995/NPCHIDE 3739996/NPCHIDE 3739997","","100","0","1","1500","(0,0,0,0,0)","0","0","101005040","","(X=2709.621826,Y=2360.753906,Z=2138.027588)","(X=2875.108154,Y=-287.616638,Z=2232.523438)","100110","10000","0","0","0","0","0","0","0","1012002","2012031","2960","432","11","300","(605200102,605200102,605200102,605200102,605200102,605200102)","200","(0,0,0,0,0,0)","0","0"
"35","0","16","3","0","0","","84","103050","1","0","(0,0,0,0,0)","0","0.1","101005040","","(X=3400.000000,Y=6050.000000,Z=2230.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012002","2012032","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","101012900","16","4","NPCSHOW 1002 (5210,0,2890,0)/NPCSHOW 1012 (7360,60,3072,-180)","CINEMATIC 102002900/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","101005040","","(X=5295.000000,Y=340.000000,Z=2883.000000)","(X=5580.000000,Y=1379.963257,Z=2883.020020)","0","0","1020008","0","0","0","0","0","0","1012002","2012027","2960","432","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
"37","0","16","5","NPCHIDE 1012/NPCHIDE 1002","SEQUENCE 1011501/PCWARP (5562,-890,2888,-120)/CAMERASET -124 -12 500 1/CUTSCENEDELAY","","84","10306","1","0","(0,0,0,0,0)","0","0","101005040","","(X=5210,Y=0,Z=2890)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012002","2012033","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","101013000","16","6","NPCSHOW 1001 (5455,-1044,2887,62)/NPCSHOW 1002 (5739,-1001,2887,177)/NPCSHOW 1007 (5314,-812,2887,-16)","CINEMATIC 102003000/PCWARP (5467,-860,2888,160)/CUTSCENEDELAY/HUDHIDE/CAMERASET -65 -15 600 1/CAMERAFOCUS (6179,-500,3127) (2,-116,0) 2 1/DELAY 0.5/NPCJUMP 1001 (3390,-3670,2242,-130)/DELAY 0.5/NPCJUMP 1002 (3390,-3670,2242,-130)/DELAY 2/NPCHIDE 1001/DELAY 0.5/NPCHIDE 1002/HUDSHOW","","11","1001","1","0","(0,0,0,0,0)","0","0","101005040","","(X=5455.000000,Y=-1044.000000,Z=2887.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012002","2002001","1480","282","0","0","(803200002,803200002,803200002,803200002,803200002,803200002)","1","(1701200008,1701200008,1701200008,1701200008,1701200008,1701200008)","1","0"
"39","101013100","16","1","0","CINEMATIC 102003100/CUTSCENEDELAY/PCWARP (5564,-880,2901,89)","","11","1007","1","0","(0,0,0,0,0)","0","0","101005040","","(X=5314.000000,Y=-812.000000,Z=2887.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2012034","2960","432","0","0","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(901200302,901200302,901200302,901200302,901200302,901200302)","2","0"
"40","0","16","2","0","0","","84","10307","1","0","(0,0,0,0,0)","0","0.1","101005040","","(X=5314.000000,Y=-812.000000,Z=2887.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2012023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","101013200","16","3","0","SEQUENCE 3000101/DELAY 3/SMALLTALK 102003200/CUTSCENEDELAY/HUDHIDE/PCWARP (-467,4245,269,80)/NPCSHOW 1007 (-5488,5216,280,0)/CAMERASET 29 -9 718 10/CAMERAFOCUS (-516,3764,448) (-10,87,0) 4 1 (-1249,4799,709) (6,171,0) 1 4/SMALLTALK 102003210/DELAY 4.5/NPCJUMP 1007 (962,5168,269,-132)/DELAY 5.5/HUDSHOW/SMALLTALK 102003300","","100","0","1","200","(0,0,0,0,0)","0","0","101003020","","(X=-467.000000,Y=4245.000000,Z=269.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1012003","2012039","1480","282","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(701200402,701200402,701200402,701200402,701200402,701200402)","1","0"
"42","101013350","16","4","NPCSHOW 1007 (962,5168,269,-132)","CINEMATIC 102003300/CUTSCENEDELAY/FADE 0 1 2/DELAY 2/NPCHIDE 1007","","11","1007","1","0","(0,0,0,0,0)","0","0","101003020","","(X=962.000000,Y=5168.000000,Z=269.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2012034","1480","282","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"43","101013360","16","4","0","0","","200","0","1","-60","(0,0,0,0,0)","0","0.1","101003010","","(X=0.000000,Y=-5460.000000,Z=3920.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2012034","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","0","17","5","FADE 1 0 2/NPCSHOW 1005 (1270,-8210,4000,100)/CAMERASET -60 -12 700 1/CAMERAFOCUS (-123,-5153,4251) (-3,-65,0) 0.1 2 (949,-7370,4233) (-14,-69,0) 2 1","0","","1","0","1","0","(0,0,0,0,0)","0","0","101003010","","(X=0.000000,Y=-5460.000000,Z=3920.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2011014","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"45","101013400","17","5","0","CINEMATIC 102003170/CUTSCENEDELAY","","11","1005","1","0","(0,0,0,0,0)","0","0","101003010","","(X=1270.000000,Y=-8210.000000,Z=4000.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2011014","1280","209","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"46","101013470","17","6","NPCSHOW 1005 (1270,-8210,4000,100)","SMALLTALK 102003185","","9110","2","10","0","(0,0,0,0,0)","1","0","101003010","","(X=-3010.000000,Y=-8920.000000,Z=3910.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2012036","2400","2000","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","101013480","17","7","NPCSHOW 1005 (1270,-8210,4000,100)","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","101003010","","(X=1270.000000,Y=-8035.000000,Z=4000.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1012003","2012037","2400","359","12","2000","(200201002,200202002,200203002,200204002,200205002,200206002)","1","(200201002,200202002,200203002,200204002,200205002,200206002)","1","0"
"48","101013490","17","8","0","0","","5000","61412","1","0","(0,0,0,0,0)","0","0","0","","(X=1270.000000,Y=-8210.000000,Z=4000.000000)","(X=0,Y=0,Z=0)","0","0","0","0","2000","0","0","0","0","1012003","2012038","0","0","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","0"
"49","101013500","18","9","0","SMALLTALK 102003190","","100","0","1","1000","(0,0,0,0,0)","0","0","101003020","","(X=7348.000000,Y=-19.999987,Z=90.000008)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1012003","2012012","1720","286","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
