"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"17","100000750","1","11","MONSTERSHOW 100001045 0 5 (-7120,2210,3655,-13)","0","","100","0","1","900","(0,0,0,0,0)","0","2","100004010","","(X=-8117.000000,Y=3012.000000,Z=3875.000000)","(X=-9970.000000,Y=3520.000000,Z=4210.000000)","0","0","0","0","0","0","0","0","0","1001001","2001011","16","22","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","0","1","12","0","NPCHIDE 5094/NPCHIDE 2025","","84","10026","1","0","(0,0,0,0,0)","0","0.1","100004010","","(X=-9510.000000,Y=3420.000000,Z=4150.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001001","2001014","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"19","100001300","1","13","MONSTERSHOW 100001081 0 0 (10135,2845,5980,70)/EFFECTSHOW 1020325 (9630,3100,7450,0)/EFFECTSHOW 1020326 (9520,3580,6760,0)/SEQUENCE 1002002/CUTSCENEDELAY/CINEMATIC 100000250/CUTSCENEDELAY/FADE 1 1 0","CAMERASET 64 -12 600 0.1/PCWARP (12233,3444,8129,50)/FADE 1 0 2","","1","0","1","0","(0,0,0,0,0)","0","0.1","100004010","","(X=-9510.000000,Y=3420.000000,Z=4150.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001001","2001015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","100001400","1","13","MONSTERSHOW 100001081 0 0 (10135,2845,5980,70)/EFFECTHIDE 1020015/EFFECTHIDE 1020016/NPCSHOW 1001 (14352,7853,8110,-90)/NPCSHOW 1002 (14565,7800,8110,-117)/NPCSHOW 1003 (14143,7753,8020,-87)","SEQUENCE 1001201/CUTSCENEDELAY/FADE 0 1 0","","100","0","1","200","(0,0,0,0,0)","0","0","100004010","","(X=12570.000000,Y=4130.000000,Z=8110.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001001","2001015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","100001500","1","13","0","0","","200","0","1","0","(0,0,0,0,0)","0","0.1","100004020","","(X=120,Y=4351,Z=-370)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001001","2001015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"22","100001600","1","13","FADE 1 0 1/CAMERAFOCUS (1386,4765,-36) (-5,-143,0) 2 1","0","","1","0","1","0","(0,0,0,0,0)","0","0.1","100004020","","(X=120,Y=4351,Z=-370)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001001","2001015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","100001700","2","13","NPCSHOW 1002 (120,4130,-370,0)/NPCSHOW 402305 (2331,11983,99,0)/NPCSHOW 402306 (-2591,8961,1505,90)","NPCRUN 1002 (3520,4600,100,90) 2","","100","0","1","200","(0,0,0,0,0)","0","0","100004020","","(X=120,Y=4351,Z=-370)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001001","2001015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"24","100001800","2","1","0","HUDHIDE/CAMERASET 88 -15 726 5/SMALLTALK 100000110/DELAY 3/NPCJUMP 1002 (3710,12310,90,-129)/CAMERAFOCUS (3380,4212,290) (9,90,0) 0.1 2 (3371,5468,475) (8,89,0) 1 1/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","100004020","","(X=3220.000000,Y=4600.000000,Z=100.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001016","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","100001850","2","2","AUTOFLIGHT 1000040204/DELAY 3/NPCHIDE 1002/DELAY 2/NPCSHOW 1002 (3078,12023,90,-42)/NPCSHOW 40226 (3380,15010,1870,-90)","0","","100","0","1","800","(0,0,0,0,0)","0","0","100004020","((X=3368.000000,Y=6080.000000,Z=2.000000))","(X=3370.000000,Y=8710.000000,Z=0.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001017","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","100001900","2","2","0","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","100004020","","(X=3203.000000,Y=11843.000000,Z=90.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001017","50","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","100001930","2","3","NPCSHOW 1002 (3078,12023,90,-42)","CINEMATIC 100000300/CUTSCENEDELAY/SEQUENCE 1002003/CAMERASET 176 -12 559 0.1/NPCHIDE 1002/PCWARP (3300,12000,100,-180)/CUTSCENEDELAY/NPCHIDE 402305","","11","1002","1","0","(0,0,0,0,0)","0","0","100004020","","(X=3078.000000,Y=12023.000000,Z=90.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001005","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","100001940","2","4","0","CAMERAFOCUS (-533,9619,328) (8,179,0) 1 4 (-2386,9534,1235) (33,-111,0) 1 1/HUDHIDE/SMALLTALK 100000120/DELAY 7/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","100004020","","(X=-1020.000000,Y=9660.000000,Z=90.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","100001950","2","5","0","FADE 1 1 0/NPCHIDE 402306","","100","0","1","200","(0,0,0,0,0)","0","0","100004020","","(x=-2454.919189, y=9333.182617, z=90.326881)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","100002000","2","6","PCWARP (-2610,8880,1510,-70)/CAMERASET -69 -18 131 1/DELAY 0.2/FADE 1 0 0","0","","100","0","1","200","(0,0,0,0,0)","0","0","100004020","","(X=-2590.000000,Y=8950.000000,Z=1470.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001019","50","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","100002100","2","7","AUTOFLIGHT 1000040203/NPCSHOW 40225 (-3400,8110,1470,0)","CAMERASET -1 -12 600 1","","100","0","1","120","(0,0,0,0,0)","0","0","100004020","((X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-2220.000000,Y=8440.000000,Z=1500.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001020","50","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","99"
"32","100002300","2","8","AUTOFLIGHT 1000040203/NPCSHOW 40161 (-4340,9050,130,89)","FADE 0 1 1/SEQUENCE 1002001/CUTSCENEDELAY/FADE 0 1 0/HUDHIDE/PCWARP (-4100,8080,90,-180)/CAMERASET -179 -9 173 0.1/DELAY 1/FADE 1 0 2/NPCHIDE 40225","","100","0","1","200","(0,0,0,0,0)","0","0","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-2500.000000,Y=7820.000000,Z=1530.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001021","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","100002330","2","9","AUTOFLIGHT 1000040203/MONSTERSHOW 100001069 0 1 (-4750,8110,20,0)","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-4100.000000,Y=8080.000000,Z=90.000000)","(X=-3730.000000,Y=8080.000000,Z=90.000000)","0","0","1020008","0","0","0","0","0","0","1001002","2001022","50","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","0","2","9","NPCSHOW 4019 (-8542,9993,90,0)","NPCSHOW 402307 (-4320,9030,100,0)/NPCHIDE 40161","","84","10027","1","0","(0,0,0,0,0)","0","0.1","100004020","","(X=-3820.000000,Y=8080.000000,Z=80.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","100002350","2","10","AUTOFLIGHT 1000040203/NPCSHOW 4019 (-8542,9993,90,0)/NPCSHOW 40228 (-8543,9982,90,0)/MONSTERSHOW 100001078 0 0 (-4330,9050,13,89)/NPCHIDE 402307","0","","100","0","1","200","(0,0,0,0,0)","0","1","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-4360.000000,Y=8740.000000,Z=80.000000)","(X=-4150.000000,Y=8080.000000,Z=80.000000)","0","0","1020008","1","0","0","0","0","0","1001002","2001023","50","34","0","0","(302201000,302202000,302203000,302204000,302205000,302206000)","1","(0,0,0,0,0,0)","0","0"
"36","0","2","11","0","SMALLTALK 100000170","","84","10028","1","0","(0,0,0,0,0)","0","0.1","100004020","","(X=-4360.000000,Y=8740.000000,Z=80.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001024","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","100002450","2","12","AUTOFLIGHT 1000040203/NPCSHOW 4019 (-8542,9993,90,0)/NPCSHOW 40228 (-8543,9982,90,0)","0","","100","0","1","200","(0,0,0,0,0)","0","0","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-8450.000000,Y=9986.000000,Z=111.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1001002","2001025","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","100002480","2","13","AUTOFLIGHT 1000040203/NPCSHOW 4019 (-8542,9993,90,0)/NPCSHOW 40228 (-8543,9982,90,0)/NPCSHOW 4016 (-13100,10000,160,180)/NPCSHOW 2032 (-13440,9980,90,0)","NPCHIDE 40228/NPCANIM 4019 0/DELAY 2/NPCHIDE 4019 2","","9100","100002004","1","100000","(0,0,0,0,0)","0","0","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-8493.000000,Y=9980.000000,Z=101.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001026","50","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","100002500","2","14","AUTOFLIGHT 1000040203/NPCSHOW 40229 (-13100,10000,160,180)","NPCHIDE 40229/NPCANIM 4016 0/DELAY 2/NPCHIDE 4016 2","","9100","100002005","1","100000","(0,0,0,0,0)","0","0.1","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-13048.000000,Y=9960.000000,Z=100.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001028","50","34","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","100002550","2","15","AUTOFLIGHT 1000040203","CINEMATIC 100000500/CUTSCENEDELAY/PCWARP (-13208,9982,90,-179)/CAMERASET 15 -10 760 1/DELAY 0.1","","11","2032","1","0","(0,0,0,0,0)","0","0.1","100004020","((X=-2220.0,Y=8440.0,Z=1410.0),(X=-2595.549072,Y=9975.541016,Z=71.703247))","(X=-13440.000000,Y=9970.000000,Z=90.000000)","(X=-13280.000000,Y=9970.000000,Z=100.000000)","0","0","0","0","0","0","0","0","0","1001002","2001029","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","0","2","16","NPCSHOW 3730 (-7491,9908,100,-178)/NPCSHOW 37301 (-7485,10117,100,-178)/NPCSHOW 37302 (-7286,9912,100,-178)/NPCSHOW 37303 (-7283,10121,100,-178)/NPCSHOW 37304 (-7202,9913,100,-178)/NPCSHOW 37305 (-7206,10122,100,-178)/DELAY 0.3/NPCRUN 2032 (-11450,9980,90,0) 2/DELAY 0.9/NPCRUN 3730 (-9242,9865,100,-176) 2/NPCRUN 37301 (-9244,10123,100,172) 2/NPCRUN 37302 (-9017,9878,100,-178) 2/NPCRUN 37303 (-9009,10087,100,-178) 2/NPCRUN 37304 (-8778,9882,100,-178) 2/NPCRUN 37305 (-8766,10092,100,-178) 2","FADE 1 1 0/NPCHIDE 2032/NPCHIDE 3730/NPCHIDE 37301/NPCHIDE 37302/NPCHIDE 37303/NPCHIDE 37304/NPCHIDE 37305","","100","0","1","200","(0,0,0,0,0)","0","0.1","100004020","","(X=-10913.000000,Y=9980.000000,Z=100.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1001002","2001030","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","0","2","17","0","FADE 1 1 0","","84","10032","1","0","(0,0,0,0,0)","0","0","100004020","","(X=-11160.000000,Y=9980.000000,Z=100.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001031","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"43","100002600","2","17","0","0","","200","0","1","-71","(0,0,0,0,0)","0","0.1","100002010","","(X=-1166.000000,Y=-2499.000000,Z=9970.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1001002","2001031","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
