"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","100003500","3","9","NPCSHOW 1003 (-7560,-12510,9050,20)","CINEMATIC 1000035000/CAMERASET -159 -12 500 1/CUTSCENEDELAY","","11","1003","1","0","(0,0,0,0,0)","0","0","100002010","","(X=-7560.000000,Y=-12510.000000,Z=9050.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002001","2001003","80","36","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"12","0","3","10","HUDHIDE/NPCRUN 1003 (-11070,-12910,8940,160) 2 3/FADE 0 1 3/DELAY 3/PCWARP (1030,-2420,9960,-53)/NPCSHOW 1001 (1460,-3280,9960,90)/NPCSHOW 1002 (1610,-3110,9970,-169)/CAMERASET -54 -12 500 0.1/DELAY 1/FADE 1 0 1/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","1","100002010","","(X=-7350.000000,Y=-11940.000000,Z=9050.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002001","2002008","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"13","100003600","3","1","NPCSHOW 1001 (1460,-3280,9960,90)/NPCSHOW 1002 (1610,-3110,9970,-169)","CINEMATIC 1000036000/CUTSCENEDELAY/CAMERASET -17 -17 700 1/FADE 1 1 0/PCWARP (5630,-9210,10630,-40)/CAMERASET -40 -12 700 1/DELAY 1.5","","100","0","1","200","(0,0,0,0,0)","0","0","100002010","","(X=1390.000000,Y=-2970.000000,Z=9960.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002002","2002009","80","36","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","0","3","2","HUDHIDE/FADE 1 0 2/NPCSHOW 1003 (6404,-10189,10760,134)/DELAY 2/NPCRUN 1003 (8400,-11151,10780,-66) 2/SMALLTALK 1000039000/CAMERAFOCUS (6135,-9884,10910) (0,-44,0) 1 1/DELAY 2/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","1","100002010","","(X=5630.000000,Y=-9210.000000,Z=10630.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2001002","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"15","100003900","3","2","NPCSHOW 1003 (8400,-11151,10780,-66)","CINEMATIC 1000040000/CUTSCENEDELAY/SMALLTALK 1000042000","","100","0","1","200","(0,0,0,0,0)","0","0.1","100002010","","(X=8262.695313,Y=-11154.079102,Z=10763.045898)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1002002","2001002","80","36","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"16","100004110","3","3","NPCHIDE 1001/NPCHIDE 1002","0","","8200","4","5","0","(0,0,0,0,0)","1","0","100002010","","(X=9759.946289,Y=-14430.002930,Z=10722.035156)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2002011","150","66","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"17","100004120","3","4","NPCRUN 1003 (15484,-12659,11700,42) 2","0","","100","0","1","200","(0,0,0,0,0)","0","0","100002010","","(X=15249.250000,Y=-12488.612305,Z=11714.381836)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002002","2002012","80","36","0","0","(604200101,604200101,604200101,604200101,604200101,604200101)","20","(605200101,605200101,605200101,605200101,605200101,605200101)","20","130"
"18","100004130","3","5","DELAY 3/NPCRUN 1003 (14534,-9929,11900,12) 2","0","","8200","4","7","0","(0,0,0,0,0)","1","0","100002010","","(X=16056.483398,Y=-11404.363281,Z=11866.302734)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","2000","1002002","2002011","150","66","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"19","100004200","3","6","NPCSHOW 1003 (14534,-9929,11908,-16)","CAMERASET 121 -9 700 1/CINEMATIC 1000043000/CUTSCENEDELAY/NPCSHOW 1003 (14534,-9929,11908,119)","","100","0","1","200","(0,0,0,0,0)","0","0","100002010","","(X=14694.000000,Y=-9972.000000,Z=11911.000000)","(X=15650.000000,Y=-10630.000000,Z=11910.000000)","0","0","1020008","1","0","0","0","0","0","1002002","2001002","80","36","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","0","3","7","0","0","","84","10021","1","0","(0,0,0,0,0)","0","0","100002010","","(X=15340.000000,Y=-10160.000000,Z=11910.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2002013","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","100004400","3","8","0","CINEMATIC 1000044000/CUTSCENEDELAY/CAMERASET -69 -12 500 2/HUDHIDE/NPCRUN 1003 (14464,-12909,11430,-147) 3 3/DELAY 2/HUDSHOW/FADE 1 1 0/SEQUENCE 1001401/CUTSCENEDELAY/FADE 1 0 1/SMALLTALK 1000045000/CAMERASET 124 2 700 0.1","","11","1003","1","0","(0,0,0,0,0)","0","0","100002010","","(X=14534.000000,Y=-9929.000000,Z=11900.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2001003","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"22","100004500","3","9","MONSTERSHOW 100001043 0 1 (11358,-4613,11920,119)/MONSTERSHOW 100001043 0 2 (10794,-4618,11890,99)/MONSTERSHOW 100001043 0 3 (10121,-4300,11910,19)/MONSTERSHOW 100001044 0 4 (10950,-4040,11891,-99)","NPCHIDE 1004/@CAMERASET 103 -12 700 1","","100","0","1","2000","(0,0,0,0,0)","0","0.1","100002010","","(X=10909.000000,Y=-4816.000000,Z=11907.000000)","(X=12854.862305,Y=-7689.615723,Z=12308.581055)","0","0","0","0","0","0","0","0","0","1002002","2002014","50","500","0","0","(902200202,902200202,902200202,902200202,902200202,902200202)","100","(903200001,903200001,903200001,903200001,903200001,903200001)","1","0"
"23","0","3","10","0","MONSTERHIDE 100001044 4/SMALLTALK 1000047050","","84","10022","1","0","(0,0,0,0,0)","0","0","100002010","","(X=11476.839844,Y=-6295.243652,Z=12003.482422)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2002015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"24","100004760","3","11","AUTOFLIGHT 1000020102/NPCSHOW 10141 (10067,-6399,11890,-128)","FADE 1 1 0/MOVIE 3/NPCHIDE 10141/CUTSCENEDELAY/CINEMATIC 1000048000/PCWARP (4234,-2029,9960,-161)/CAMERASET -84 -10 718 1/CUTSCENEDELAY/FADE 1 0 0/NPCHIDE 1002/NPCSHOW 1001 (3964,-1889,9990,-46)/NPCSHOW 1003 (3070,-4310,9980,66)","","100","0","1","200","(0,0,0,0,0)","0","0","100002010","((X=8240.000000,Y=-6740.000000,Z=11900.000000))","(X=4334.000000,Y=-2029.000000,Z=9960.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002002","2002016","50","500","12","1000","(901200502,901200502,901200502,901200502,901200502,901200502)","4","(901200801,901200801,901200801,901200801,901200801,901200801)","1","110"
"25","100005300","3","12","NPCSHOW 1001 (3964,-1889,9990,-46)/NPCSHOW 1003 (3070,-4310,9980,66)","CINEMATIC 1000053000/CUTSCENEDELAY/HUDHIDE/DELAY 1/FADE 0 1 2/DELAY 3/NPCHIDE 1001/NPCHIDE 1002/FADE 1 1 0","","11","1003","1","0","(0,0,0,0,0)","0","0","100002010","","(X=3070.000000,Y=-4310.000000,Z=9980.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2001003","80","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","100005350","3","12","0","FADE 1 1 0/CAMERASET 60 -12 500 0.1/SEQUENCE 1000001/CUTSCENEDELAY/FADE 1 0 1","","200","0","1","60","(0,0,0,0,0)","0","0","100002012","","(X=3096.383301,Y=-3278.866943,Z=9980.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002002","2001003","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","100005400","4","1","MONSTERHIDE 100001045 0/MONSTERHIDE 100001046 1/MONSTERHIDE 100001046 2/MONSTERHIDE 100001046 3/MONSTERHIDE 100001046 4/MONSTERHIDE 100001046 5/MONSTERSHOW 100001045 0 0 (4050,-2490,9885,109)/MONSTERSHOW 100001046 0 1 (4050,-1750,9960,-73)/MONSTERSHOW 100001046 0 2 (3810,-1980,9960,-63)/MONSTERSHOW 100001046 0 3 (3510,-1950,9910,-69)/MONSTERSHOW 100001046 0 4 (3790,-1280,9910,-76)/MONSTERSHOW 100001046 0 5 (3440,-1390,9910,-76)","0","","100","0","1","1500","(0,0,0,0,0)","0","0","100002012","","(X=3694.000000,Y=-2030.000000,Z=9907.000000)","(X=2713.384521,Y=-3627.223877,Z=9982.139648)","0","0","0","0","0","0","0","0","0","1002003","2002018","70","28","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","0","4","1","0","CINEMATIC 1000055000/CUTSCENEDELAY/MONSTERHIDE 100001045 0/NPCSHOW 1003 (4360,-2130,9960,-144)/NPCRUN 1003 (-745,-1963,9983,168) 3 5","","84","10012","1","0","(0,0,0,0,0)","0","0","100002012","","(X=3850.000000,Y=-2530.000000,Z=9890.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002003","2002018","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","100005600","4","2","0","HUDHIDE/FADE 0 1 2/SEQUENCE 1000501/CUTSCENEDELAY/PCWARP (2010,1710,10300,-120)/FADE 1 0 1/CAMERASET -122 -10 672 1","","100","0","1","200","(0,0,0,0,0)","0","0","100002012","","(X=2731.000000,Y=4440.000000,Z=10806.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002003","2002019","70","28","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","100005650","4","3","MONSTERSHOW 100001047 0 5 (-3301,-1062,9950,19)/MONSTERSHOW 100001047 0 4 (-3116,-1319,9950,33)/MONSTERSHOW 100001047 0 3 (-3041,-712,9910,19)/MONSTERSHOW 100001047 0 2 (-2774,-949,9920,15)/MONSTERSHOW 100001047 0 1 (-2746,-1239,9890,23)","0","","100","0","1","200","(0,0,0,0,0)","0","0","100002012","","(X=-680.000000,Y=-140.000000,Z=10060.000000)","(X=-220.000000,Y=210.000000,Z=10080.000000)","0","0","1020008","1","0","0","0","0","0","1002003","2002020","70","28","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","0","4","4","0","0","","84","10013","1","0","(0,0,0,0,0)","0","0.1","100002012","","(X=-680.000000,Y=-140.000000,Z=10030.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002003","2002022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"32","0","4","4","SEQUENCE 1000601/CUTSCENEDELAY/PCWARP (-7970,4210,9300,150)/CAMERASET 153 -14 700 0.1/FADE 1 1 0.5/DELAY 0.5/FADE 1 0 3","0","","1","0","1","0","(0,0,0,0,0)","0","0.1","100002012","","(X=-2405.053955,Y=-647.382813,Z=9958.339844)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002003","2002023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","100006200","4","5","NPCSHOW 1001 (-8204,4252,9320,-10))/NPCSHOW 1003 (-8120,4410,9320,-40)","CINEMATIC 1000058000/CUTSCENEDELAY/SMALLTALK 1000063000/CAMERASET 79 -10 700 1.1/NPCRUN 1001 (-6970,10220,8420,65) 3 6/DELAY 1/NPCRUN 1003 (-6970,10220,8420,65) 3 6","","11","1001","1","0","(0,0,0,0,0)","0","0","100002012","","(X=-7970,Y=4210,Z=9300)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002003","2002001","110","38","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","100006400","5","1","NPCSHOW 1001 (170,-10770,2010,180)/NPCSHOW 1003 (20,-10540,2040,-152)","SMALLTALK 1000064000","","100","0","1","200","(0,0,0,0,0)","0","0.1","100002020","","(X=66.195671,Y=-11075.693359,Z=1999.350708)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1002004","2002024","90","30","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","100006500","5","2","DELAY 5/NPCRUN 1001 (-4010,-9620,2080,20) 2/NPCRUN 1003 (-4010,-9400,2080,-28) 2","0","","8052","100002012","3","0","(0,0,0,0,0)","1","0.1","100002020","","(X=-1590.801758,Y=-10541.088867,Z=2083.129150)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","1500","1002004","2002025","270","70","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","100006550","5","3","NPCSHOW 1001 (-4010,-9620,2080,20)/NPCSHOW 1003 (-4010,-9400,2080,-28)","SEQUENCE 1000901/CUTSCENEDELAY/PCWARP (-3859,-9539,2082,160)","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-3793.479980,Y=-9510.742188,Z=2082.050537)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002004","2002009","90","30","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","100006600","5","4","0","NPCHIDE 1003/NPCHIDE 1001/NPCSHOW 1001 (-4010,-9620,2080,20)/CINEMATIC 1000066000/CUTSCENEDELAY/NPCSHOW 1003 (-3950,-9450,2080,-169)/HUDHIDE/CAMERAFOCUS (-3621,-9973,2166) (9,138,0) 3 1/NPCRUN 1001 (-4870,-9550,2180,169) 2/DELAY 1/NPCJUMP 1001 (-7840,-9890,1750,-179)/CAMERASET 14 -14 700 1/DELAY 2/NPCHIDE 1001/DELAY 1/NPCRUN 1003 (-730,-8370,1670,90) 3/DELAY 2/SMALLTALK 1000065000/CAMERASET 75 -12 600 3/CAMERAFOCUS (-3929,-9326,2205) (-5,76,0) 3 1/NPCSHOW 3746 (-3767,-8621,2076,-101)/NPCANIM 3746 1/DELAY 3/NPCANIM 3746 -1/DELAY 1/HUDSHOW","","11","1001","1","0","(0,0,0,0,0)","0","0","100002020","","(X=-4010.000000,Y=-9620.000000,Z=2080.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002001","140","40","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","100006650","5","5","0","CINEMATIC 1000066500/CUTSCENEDELAY/NPCHIDE 3746","","11","3746","1","0","(0,0,0,0,0)","0","0","100002020","","(X=-3767.000000,Y=-8621.000000,Z=2076.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002027","90","30","0","0","(1701200007,1701200007,1701200007,1701200007,1701200007,1701200007)","1","(0,0,0,0,0,0)","0","150"
"39","100006700","5","6","0","CINEMATIC 1000067000/CUTSCENEDELAY/SMALLTALK 1000070000","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-987.047729,Y=-8342.740234,Z=1653.131104)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002004","2002028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","100007000","5","7","DELAY 1/NPCRUN 1003 (-1020,-1020,940,-110) 2","0","","8200","3","7","0","(0,0,0,0,0)","1","1","100002020","","(X=-1465.820923,Y=-5421.133301,Z=1271.815918)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002029","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","100007200","5","8","NPCSHOW 1003 (-1020,-1020,940,-110)","SEQUENCE 1001001/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-1093.000000,Y=-1211.000000,Z=948.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002004","2001002","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","100007300","5","9","NPCSHOW 1003 (-1020,-1020,940,-110)/NPCSHOW 1001 (-1480,3230,920,110)/NPCRUN 1003 (-1720,3010,910,110) 2/DELAY 3/SMALLTALK 1000073000","0","","100","0","1","200","(0,0,0,0,0)","0","1","100002020","","(X=-1507.000000,Y=3013.000000,Z=920.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002004","2002028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"43","100007400","5","10","NPCSHOW 1001 (-1480,3230,920,110)/NPCSHOW 1003 (-1720,3010,910,110)","CINEMATIC 1000074000/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-1507.000000,Y=3013.000000,Z=920.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002001","0","0","11","100","(1201200201,1201200201,1201200201,1201200201,1201200201,1201200201)","2","(0,0,0,0,0,0)","0","210"
"44","100007410","5","11","NPCSHOW 1001 (-1480,3230,920,110)/NPCSHOW 1003 (-1720,3010,910,110)","0","","5900","2501","1","0","(0,0,0,0,0)","0","0","0","","(X=-1507.000000,Y=3013.000000,Z=920.000000)","(X=0,Y=0,Z=0)","0","0","0","0","1400","0","0","0","0","1002004","2002030","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"45","100007500","5","12","NPCSHOW 1001 (-1480,3230,920,110)/NPCSHOW 1003 (-1720,3010,910,110)/NPCRUN 1001 (-420,3730,910,-110) 2/NPCRUN 1003 (-120,3510,910,-150) 2","0","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-380.042297,Y=3499.989258,Z=912.032593)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1002004","2002028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"46","100007600","5","13","NPCSHOW 1001 (-420,3730,910,-110)/NPCSHOW 1003 (-120,3510,910,-150)","CINEMATIC 1000076000/CUTSCENEDELAY/NPCRUN 1001 (170,-10770,2010,180) 3 5/DELAY 2","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-380.042297,Y=3499.989258,Z=912.032593)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002001","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","100007800","5","14","NPCSHOW 1003 (-120,3510,910,-150)","CINEMATIC 1000078000/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","100002020","","(X=-380.042297,Y=3499.989258,Z=912.032593)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2001003","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","100007900","5","15","NPCSHOW 1003 (-120,3510,910,161)","0","","9100","100002001","1","0","(0,0,0,0,0)","1","0","100002020","","(X=299.923096,Y=4089.947266,Z=912.079590)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002031","0","0","0","0","(604200101,604200101,604200101,604200101,604200101,604200101)","20","(605200101,605200101,605200101,605200101,605200101,605200101)","20","0"
"49","100008000","5","16","0","CINEMATIC 1000080000/CUTSCENEDELAY/NPCRUN 1003 (580,4000,910,81) 2","","11","1003","1","0","(0,0,0,0,0)","0","0","100002020","","(X=0.000000,Y=4270.000000,Z=910.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2001003","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"50","100008100","5","17","DELAY 4/SMALLTALK 1000081000","0","","8200","2","6","0","(0,0,0,0,0)","1","0","100002020","","(X=984.010132,Y=6870.340332,Z=912.213745)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","2500","1002004","2002032","0","0","0","0","(303201000,303202000,303203000,303204000,303205000,303206000)","1","(0,0,0,0,0,0)","0","0"
"51","100008200","5","18","0","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","100002020","","(X=1090.002686,Y=5950.079102,Z=912.050171)","(X=-1290.077515,Y=2560.142578,Z=912.134888)","0","0","1020008","1","0","0","0","0","0","1002004","2002033","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"52","0","5","19","NPCHIDE 1003","0","","84","10019","1","0","(0,0,0,0,0)","0","0","100002020","","(X=1090.002686,Y=5950.079102,Z=912.050171)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1002004","2002034","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
