"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","0","30","11","0","0","","84","10502","1","0","(0,0,0,0,0)","0","0.1","102003010","","(X=-17230.000000,Y=-20235.000000,Z=4828.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022010","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"12","0","30","12","0","NPCSHOW 1015 (-17518,-24954,4831,68)/NPCSHOW 1023 (-17656,-24872,4830,58)/CINEMATIC 1021007000/CUTSCENEDELAY/FADE 2 0 1/PCWARP (-17437,-24769,4828,-115)","","100","0","1","10000","(0,0,0,0,0)","0","0.1","102003010","","(X=-17230.000000,Y=-20235.000000,Z=4828.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"13","0","30","13","DELAY 1.5/NPCRUN 1015 (-17120,-33870,5227,-89) 3 9/DELAY 0.5/NPCRUN 1023 (-17012,-21549,4830,89) 2 5","0","","100","0","1","10000","(0,0,0,0,0)","0","0","102003010","","(X=-17468.000000,Y=-24822.000000,Z=4828.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022012","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","102100750","31","13","NPCSHOW 1015 (-16560,420,90,-165)/NPCSHOW 4014 (-15160,9560,100,0)","0","","100","0","1","200","(0,0,0,0,0)","0","2","102004010","","(X=-16694.853516,Y=355.000000,Z=88.079681)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022012","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"15","102100800","31","14","0","CINEMATIC 1021008500/CUTSCENEDELAY","","11","1015","1","0","(0,0,0,0,0)","0","0","102004010","","(X=-16560.000000,Y=420.000000,Z=90.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022011","8750","2087","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"16","102100900","31","15","NPCSHOW 20061 (-8279,-1822,-850,160)/NPCRUN 1015 (-8283,-2039,-850,100) 2","0","((Count=1,STDId=1021009000))","8200","1","20","0","(0,0,0,0,0)","1","0","102004010","","(X=-10116.000000,Y=109.000000,Z=-923.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1022001","2022013","8750","2087","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","3","(0,0,0,0,0,0)","0","0"
"17","102100930","31","16","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","102004010","","(X=-8300.000000,Y=-1745.000000,Z=-847.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022014","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","102100950","31","17","NPCSHOW 20061 (-8279,-1822,-850,160)","CINEMATIC 1021009000/CUTSCENEDELAY","","9100","105001009","1","0","(0,0,0,0,0)","0","0.1","102004010","","(X=-8279.000000,Y=-1822.000000,Z=-850.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022015","8750","2087","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","2","(0,0,0,0,0,0)","0","0"
"19","102101000","31","18","SMALLTALK 1021010000/NPCSHOW 10181 (-14389,-9528,87,0)/NPCSHOW 4001 (-14401,-9525,95,0)/NPCRUN 1015 (-11850,-8530,90,-145) 2","NPCHIDE 20061","","100","0","1","200","(0,0,0,0,0)","0","0.5","102004010","","(X=-11663.000000,Y=-8976.000000,Z=87.000000)","(X=-8760.000000,Y=-8960.000000,Z=-842.000000)","0","0","1020008","1","0","0","0","0","0","1022001","2022016","8750","2087","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","0"
"20","0","31","19","NPCSHOW 10181 (-14389,-9528,87,0)/NPCSHOW 4001 (-14401,-9525,95,0)/NPCHIDE 1015","FADE 1 0 1","","84","10503","1","0","(0,0,0,0,0)","0","0.1","102004010","","(X=-11663.000000,Y=-8976.000000,Z=87.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022017","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","102101010","31","20","DELAY 1/STRINGMESSAGE 10002 5/NPCSHOW 1015 (-14152,-9284,88,-116)/NPCSHOW 10181 (-14389,-9528,87,0)/NPCSHOW 4001 (-14401,-9525,95,0)","NPCANIM 4001 0/DELAY 1/CINEMATIC 1021010000/CUTSCENEDELAY/NPCHIDE 10181/NPCSHOW 1018 (-14389,-9528,87,0)/NPCRUN 1018 (-8650,-7820,-840,90) 2 8","","9100","105001012","1","0","(0,0,0,0,0)","0","0","102004010","","(X=-14093.000000,Y=-9510.000000,Z=109.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022018","8750","2087","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"22","102101020","31","21","0","CINEMATIC 1021010200/CUTSCENEDELAY/NPCRUN 1015 (-2839,3477,90,-15) 2 10/SMALLTALK 1021010200","","12","1015","1","0","(0,0,0,0,0)","0","0","102004010","","(X=-14163.000000,Y=-9429.000000,Z=83.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","102101030","31","22","0","0","","8200","1","10","0","(0,0,0,0,0)","1","0","102004010","","(X=-5590.000000,Y=-7503.000000,Z=-908.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1022001","2022013","8750","2087","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","0"
"24","102101050","31","23","NPCHIDE 4001","0","","8200","2","15","0","(0,0,0,0,0)","1","0","102004010","","(X=-145.000000,Y=-46.000000,Z=-10.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1022001","2022019","8750","2087","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
"25","102101100","31","24","NPCSHOW 1015 (-2839,3477,90,-15)/NPCSHOW 20051 (-5576,6222,-840,-27)/NPCSHOW 20052 (-5476,6522,-840,53)/NPCSHOW 20053 (-5916,8692,-840,-75)/NPCSHOW 20054 (-6286,8812,-840,-36)/NPCSHOW 20055 (-7466,6662,-840,-75)/NPCSHOW 20056 (-7646,6052,-840,-75)/NPCSHOW 20057 (-7896,6162,-840,-75)/NPCSHOW 20058 (-6336,8272,-840,-36)","CINEMATIC 1021010500/CUTSCENEDELAY","","11","1015","1","0","(0,0,0,0,0)","0","0","102004010","","(X=-2575.000000,Y=3605.000000,Z=45.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022011","8750","2087","0","0","(517200102,517200102,517200102,517200102,517200102,517200102)","1","(517200202,517200202,517200202,517200202,517200202,517200202)","1","0"
"26","102101200","31","25","NPCRUN 1015 (-3089,6236,-840,45) 2","0","","100","0","1","200","(0,0,0,0,0)","0","0.5","102004010","","(X=-2900.000000,Y=6190.000000,Z=-842.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022012","0","0","0","0","(901200202,901200202,901200202,901200202,901200202,901200202)","4","(0,0,0,0,0,0)","0","0"
"27","102101250","31","26","0","CINEMATIC 1021012000/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0.1","102004010","","(X=-2900.000000,Y=6190.000000,Z=-842.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1022001","2022011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","102101300","32","27","HUDHIDE/DELAY 1/SMALLTALK 1021013000/CAMERAFOCUS (-3389,7497,-149) (-39,124,0) 2 1/DELAY 3/HUDSHOW","HUDHIDE/DELAY 0.5/CAMERAFOCUS (-4882,7089,-594) (-4,-152,0) 2 2  (-4853,7822,-604) (-7,164,0) 2 2/DELAY 0.5/NPCHIDE 1015/DELAY 6/HUDSHOW","","9100","105001010","1","0","(0,0,0,0,0)","0","0","102004010","","(X=-2900.000000,Y=6190.000000,Z=-842.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","0","1022001","2022015","9100","2089","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(0,0,0,0,0,0)","0","0"
"29","102101400","32","28","NPCSHOW 5002 (-14537,9574,95,-174)","SEQUENCE 3000501/NPCHIDE 4014/NPCHIDE 5002/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","102004010","","(X=-11890.000000,Y=8980.000000,Z=80.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022020","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","0","32","29","SMALLTALK 1021014010","0","","100","0","1","10000","(0,0,0,0,0)","0","0","102004010","","(X=-11890.000000,Y=8980.000000,Z=80.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1022001","2022021","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","102101450","32","30","NPCSHOW 1013 (2145,-8549,2120,31)","SMALLTALK 1021014500","","100","0","1","200","(0,0,0,0,0)","0","0","102004050","","(X=215.000000,Y=-8020.000000,Z=328.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1022001","2022022","9100","2089","0","0","(701200102,701200102,701200102,701200102,701200102,701200102)","4","(701200202,701200202,701200202,701200202,701200202,701200202)","3","0"
"32","0","32","31","NPCSHOW 1013 (2145,-8549,2120,31)","HUDHIDE/CAMERAFOCUS (2593,-8280,2153) (0,-143,0) 2 2/SMALLTALK 1021014510/DELAY 4/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","102004050","","(X=2651.000000,Y=-6995.000000,Z=2120.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","102101500","32","32","0","CINEMATIC 1021017000/CUTSCENEDELAY","","12","1013","1","0","(0,0,0,0,0)","0","0.1","102004050","","(X=2305.000000,Y=-8439.000000,Z=2120.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022024","0","0","0","0","(517200302,517200302,517200302,517200302,517200302,517200302)","1","(517200402,517200402,517200402,517200402,517200402,517200402)","1","0"
"34","102101530","32","33","0","SMALLTALK 1021015300","","8200","2","15","0","(0,0,0,0,0)","1","0","102004050","","(X=3652.000000,Y=-6234.000000,Z=2054.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1022001","2022025","9100","2089","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","102101540","32","34","0","CINEMATIC 1021018000/CUTSCENEDELAY/NPCRUN 1013 (4639,-12250,2120,-34) 2 10","","12","1013","1","0","(0,0,0,0,0)","0","0","102004050","","(X=2305.000000,Y=-8439.000000,Z=2120.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022024","0","0","0","0","(901200603,901200603,901200603,901200603,901200603,901200603)","8","(901200902,901200902,901200902,901200902,901200902,901200902)","8","0"
"36","102101550","32","35","NPCSHOW 1015 (-8530,8130,-840,88)/SMALLTALK 1021015510","NPCHIDE 1013","","100","0","1","200","(0,0,0,0,0)","0","0","102004010","","(X=-8500.000000,Y=8260.000000,Z=-842.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022026","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","102101600","32","36","0","CINEMATIC 1021019000/CUTSCENEDELAY","","11","1015","1","0","(0,0,0,0,0)","0","0","102004010","","(X=-8530.000000,Y=8130.000000,Z=-840.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","102101800","32","37","NPCRUN 1015 (-8628,4035,-840,-90) 2 5/DELAY 1/SMALLTALK 1021018000","SMALLTALK 1021018010","","8200","4","15","0","(0,0,0,0,0)","1","0","102004010","","(X=6383.000000,Y=5037.000000,Z=728.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2000","1022001","2022027","9100","2089","12","2000","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","102101900","33","38","NPCSHOW 1021 (9480,-14830,700,30)/NPCSHOW 1014 (9616,-14976,700,55)","0","","100","0","1","1000","(0,0,0,0,0)","0","0","102004040","","(X=11594.999023,Y=-13766.000000,Z=728.281006)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022028","9470","2091","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","102102000","33","39","0","CINEMATIC 1021021000/CUTSCENEDELAY/HUDHIDE/CAMERASET 161 -14 700 3/NPCRUN 1021 (6416,-12165,801,90) 2/DELAY 1/NPCRUN 1014 (6143,-12376,819,90) 2/DELAY 3/NPCHIDE 1021/NPCHIDE 1014/HUDSHOW","","12","1021","1","0","(0,0,0,0,0)","0","0","102004040","","(X=9591.000000,Y=-14764.000000,Z=698.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022029","9470","2091","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","102102100","33","40","0","0","","8200","1","20","0","(0,0,0,0,0)","1","0","102004040","","(X=5701.000000,Y=-9502.000000,Z=768.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2000","1022001","2022030","9470","2091","0","0","(508200001,508200001,508200001,508200001,508200001,508200001)","2","(621200001,621200001,621200001,621200001,621200001,621200001)","3","0"
"42","102102200","33","41","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","102004040","","(X=2330.000000,Y=-7290.000000,Z=768.000000)","(X=4332.791504,Y=-7241.289551,Z=801.377014)","0","0","1020008","1","0","0","0","0","0","1022001","2022031","9470","2091","0","0","(604200102,604200102,604200102,604200102,604200102,604200102)","8","(605200102,605200102,605200102,605200102,605200102,605200102)","8","0"
"43","0","33","42","0","0","","84","10504","1","0","(0,0,0,0,0)","0","0.1","102004040","","(X=2330.000000,Y=-7290.000000,Z=768.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022032","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","102102230","33","43","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","102004040","","(X=-6864.640625,Y=-7567.143555,Z=18.000000)","(X=510.000000,Y=-6660.000000,Z=778.000000)","0","0","1020008","1","0","0","0","0","0","1022001","2022031","10820","2466","11","500","(901200102,901200102,901200102,901200102,901200102,901200102)","10","(0,0,0,0,0,0)","0","0"
"45","0","33","44","0","0","","84","105040","1","0","(0,0,0,0,0)","0","0.1","102004040","","(X=-6864.640625,Y=-7567.143555,Z=18.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022001","2022033","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"46","102102300","33","45","NPCSHOW 20111 (-4651,-15048,-294,35)/NPCSHOW 1014 (-4485,-15147,-300,115)","CINEMATIC 1021023000/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","102004040","","(X=-4640.000000,Y=-14818.000000,Z=-302.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022001","2022034","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","0","33","46","SMALLTALK 1021023010/NPCRUN 1014 (70,-19280,-1160,-80) 2 10","0","","100","0","1","10000","(0,0,0,0,0)","0","0","102004040","","(X=-4650.652832,Y=-15048.360352,Z=-294.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1022001","2022035","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","102102400","33","1","NPCSHOW 1014 (-15043,-15856,-2518,-168)/NPCSHOW 1031 (-11877,-15458,-2540,132)/NPCSHOW 10311 (-14205,-12563,-2540,-50)/NPCSHOW 4015 (-12389,-14829,-2540,127)/NPCSHOW 40151 (-13723,-13175,-2540,-50)/NPCSHOW 40230 (-12389,-14829,-2540,127)/NPCSHOW 402301 (-13723,-13175,-2540,-50)","NPCHIDE 20111","","100","0","1","1000","(0,0,0,0,0)","0","0.5","102004050","","(X=-16202.554688,Y=-16538.513672,Z=-2488.758301)","(X=0,Y=0,Z=0)","100110","10000","1020008","1","0","0","0","0","0","1022002","2022035","9470","2091","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"49","102102500","33","2","0","CINEMATIC 1021025000/CUTSCENEDELAY","","12","1014","1","0","(0,0,0,0,0)","0","0","102004050","","(X=-15196.000000,Y=-15884.000000,Z=-2518.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022002","2022036","6760","1191","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"50","102102550","33","3","0","CINEMATIC 1021025500/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","102004050","","(X=-12487.000000,Y=-14689.000000,Z=-2542.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022002","2022037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"51","102102570","33","4","0","STRINGMESSAGE 10002 5/SMALLTALK 1021025700/DELAY 3","","8200","1","1","20000","(0,0,0,0,0)","0","0","102004050","","(X=-12899.000000,Y=-13983.000000,Z=-2630.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","1000","1022002","2022038","9470","2091","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"52","102102600","33","5","0","SMALLTALK 1021026000/NPCANIM 4015 0/NPCHIDE 40230/NPCHIDE 4015/DELAY 3","","9100","105001003","1","0","(0,0,0,0,0)","0","0","102004050","","(X=-12423.000000,Y=-14802.000000,Z=-2544.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022002","2022039","9470","2091","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"53","102102700","34","6","NPCRUN 1031 (-10542,-12440,-2520,16) 2 5/NPCRUN 1014 (-16075,-17515,-2500,72) 2","NPCANIM 40151 0/NPCHIDE 402301/NPCHIDE 40151/DELAY 3/NPCRUN 10311 (-13843,-13040,-2542,-50) 2/DELAY 1.5/CINEMATIC 1021027000/CUTSCENEDELAY","","9100","105001004","1","0","(0,0,0,0,0)","0","0","102004050","","(X=-13702.000000,Y=-13211.000000,Z=-2544.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022002","2022039","9840","2093","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"54","102102750","34","7","NPCRUN 10311 (-10542,-12440,-2520,16) 2 5/NPCSHOW 1014 (-16075,-17515,-2500,72)/NPCSHOW 1021 (-16240,-17420,-2520,60)","CINEMATIC 1021027500/CUTSCENEDELAY/NPCRUN 1021 (-16932,-17171,-2520,-142) 2 2/DELAY 0.5/NPCRUN 1014 (-16873,-17240,-2500,-137) 2 2","","11","1021","1","0","(0,0,0,0,0)","0","0","102004050","","(X=-16240.000000,Y=-17420.000000,Z=-2520.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022002","2022029","9840","2093","0","0","(901200302,901200302,901200302,901200302,901200302,901200302)","2","(0,0,0,0,0,0)","0","0"
"55","102102760","34","8","0","0","","5900","7801","3","0","(0,0,0,0,0)","0","0","0","","(X=-16240.000000,Y=-17420.000000,Z=-2520.000000)","(X=0,Y=0,Z=0)","0","0","0","0","5400","0","0","0","0","1022002","2022040","11240","2468","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"56","102102800","34","1","NPCBB 1014 1 6 1050002/NPCSHOW 1014 (-6990,-8680,20,-90)","0","","100","0","1","1000","(0,0,0,0,0)","0","0","102004040","","(X=-22.000620,Y=-18654.000000,Z=-1125.587891)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1022003","2022041","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"57","102102900","34","2","0","CINEMATIC 1021029000/CUTSCENEDELAY","","100","0","1","200","(0,0,0,0,0)","0","0","102004040","","(X=-6984.000000,Y=-8820.000000,Z=15.999985)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1022003","2022042","9840","2093","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"58","0","34","3","0","SEQUENCE 1021401/CUTSCENEDELAY","","100","0","1","10000","(0,0,0,0,0)","0","0.1","102004040","","(X=-6989.993164,Y=-8680.000000,Z=20.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1022003","2022035","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
