"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","201200105","163","우면귀의 역습","11","한현과 대화","0","CINEMATIC 111100100/CUTSCENEDELAY/NPCRUN 2001102 (-10586,3352,5015,-99) 3","","11","2001102","1","0","(0,0,0,0,0)","0","0","110501010","","(X=-11727.935547,Y=8089.866211,Z=5075.719238)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501001","210501011","292140","43568","11","3000","(604200305,604200305,604200305,604200305,604200305,604200305)","2","(0,0,0,0,0,0)","0","0"
"12","201200110","163","위태로운 아미파","1","한현 따라가기","NPCSHOW 2001101 (-1704,-21483,6112,130)","HUDHIDE/NPCJUMP 2001102 (-10764,-1364,5300,-70)/CAMERAFOCUS (-10400,4392,5110) (9,-94,0) 1 3 (-10623,1351,6690) (-23,-93,0) 2 2/DELAY 4/NPCRUN 2001102 (-1826,-21156,6084,-49) 3/DELAY 1/SMALLTALK 111100600/DELAY 3/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110501010","","(X=-10593.750000,Y=3476.787109,Z=4859.900391)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501012","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"13","201200115","163","위태로운 아미파","2","한현 뒤쫓기","0","HUDHIDE/CAMERAFOCUS (-4118,-18520,6156) (-9,-57,0) 0 4 (-3537,-19389,6726) (-13,-66,0) 2 2/DELAY 2/SMALLTALK 111100650/DELAY 6/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","1","110501010","","(X=-3953.488525,Y=-19118.945313,Z=5835.002930)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501013","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","201200120","163","위태로운 아미파","3","아라와 대화","0","CINEMATIC 111100200/CUTSCENEDELAY/SMALLTALK 111100700","","11","2001101","1","0","(0,0,0,0,0)","0","0","110501010","","(X=-1704.522827,Y=-21483.837891,Z=6112.068848)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501014","292140","43568","0","0","(901200205,901200205,901200205,901200205,901200205,901200205)","3","(604200305,604200305,604200305,604200305,604200305,604200305)","2","0"
"15","201200130","163","위태로운 아미파","4","우마신전으로 이동","0","SMALLTALK 111100800","","100","0","1","200","(0,0,0,0,0)","0","0","110501010","","(X=-17204.441406,Y=-24977.857422,Z=4740.058594)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501015","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"16","201200140","163","위태로운 아미파","5","신전수호자 처치","0","SMALLTALK 111100900","","8052","401001028","1","0","(0,0,0,0,0)","0","0","110501010","","(X=-17159.812500,Y=-27537.353516,Z=4644.299805)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501002","210501016","467430","88214","12","4500","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(604200305,604200305,604200305,604200305,604200305,604200305)","2","0"
"17","201200150","163","위태로운 아미파","6","우마신전 1층으로 이동","0","FADE 1 0 1/NPCSHOW 2001147 (-12866,7730,97,89)/HUDHIDE/CAMERAFOCUS (-14651,9521,346) (-4,4,0) 1 2 (-14651,9521,346) (-4,24,0) 1 0/DELAY 3/CAMERAFOCUS (-14651,9521,346) (-4,24,0) 0 4 (-14651,9521,346) (-4,-45,0) 1 2/DELAY 4/CAMERASET -48 -3 800 1/CAMERAFOCUS (-14651,9521,346) (-4,-45,0) 0 1 (-13356,8198,197) (-4,-45,0) 2 1/DELAY 1/SMALLTALK 111100950/DELAY 3/HUDSHOW","","100","0","1","1000","(0,0,0,0,0)","0","0","110501020","","(X=-14590.000000,Y=9555.000977,Z=126.366081)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501017","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","201200160","165","위태로운 아미파","7","아미파 제자와 대화","0","CINEMATIC 111100300/CUTSCENEDELAY/NPCHIDE 2001147/NPCSHOW 2001148 (-12866,7730,97,180)","","12","2001147","1","0","(0,0,0,0,0)","0","0","110501020","","(X=-12871.992188,Y=7943.502930,Z=22.960266)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501018","295920","43572","12","4500","(1301201706,1301201706,1301201706,1301201706,1301201706,1301201706)","10","(0,0,0,0,0,0)","0","0"
"19","201200170","165","위태로운 아미파","8","중앙광장으로 이동","0","SMALLTALK 111101000/NPCHIDE 2001148","","100","0","1","200","(0,0,0,0,0)","0","0","110501020","","(X=-8754.176758,Y=8926.097656,Z=-900.098572)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501019","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","201200180","165","위태로운 아미파","9","적야 척살대 무리 토벌","0","0","","8250","1","50","0","(0,0,0,0,0)","1","0","110501020","","(X=-5802.940430,Y=7583.508301,Z=-899.569885)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501002","210501020","414300","76511","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(701200204,701200204,701200204,701200204,701200204,701200204)","5","0"
"21","201200190","165","위태로운 아미파","10","중앙광장으로 이동","0","HUDHIDE/CAMERAFOCUS (-3129,7648,-848) (25,-80,0) 0 5 (-3095,7452,-754) (25,-80,0) 0 2 /DELAY 2/SMALLTALK 111101050/DELAY 3/HUDSHOW","","100","0","1","500","(0,0,0,0,0)","0","0","110501020","","(X=-3329.419922,Y=6624.443359,Z=-913.866028)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501021","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"22","201200195","165","위태로운 아미파","11","다른 길 찾기","0","SMALLTALK 111101100","","100","0","1","200","(0,0,0,0,0)","0","0","110501020","","(X=-8571.278320,Y=2302.328125,Z=-873.979858)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","201200200","165","위태로운 아미파","12","적야 관문병 처리","0","0","","8250","2","50","0","(0,0,0,0,0)","1","0","110501020","","(X=-10286.033203,Y=-20.202759,Z=-878.678955)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501002","210501023","414300","76511","0","0","(701200104,701200104,701200104,701200104,701200104,701200104)","5","(901200305,901200305,901200305,901200305,901200305,901200305)","3","0"
"24","201200210","165","위태로운 아미파","13","다른 길 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110501020","","(X=-8622.104492,Y=-5550.168945,Z=-899.003479)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501024","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","201200220","165","위태로운 아미파","14","적야 군병 처치","0","SMALLTALK 111101200","","8250","3","50","0","(0,0,0,0,0)","1","0","110501020","","(X=-5718.831543,Y=-7528.415527,Z=-903.161804)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501002","210501025","414300","76511","0","0","(701200304,701200304,701200304,701200304,701200304,701200304)","3","(1301201588,1301201588,1301201588,1301201588,1301201588,1301201588)","10","0"
"26","201200230","165","위태로운 아미파","15","다른 길 찾기","NPCSHOW 2001124 (-34,-62,82,130)/NPCSHOW 2001125 (-939,-4005,112,136)/NPCSHOW 2001126 (-313,-4372,112,0)/NPCSHOW 2001127 (324,-578,112,0)/NPCSHOW 2001129 (-313,-394,90,170)/NPCSHOW 2001155 (-1417,-3944,115,136)/NPCSHOW 2001149 (-529,-4049,112,-105)/NPCSHOW 2001151 (131,-4287,112,138)/NPCSHOW 2001154 (-346,277,112,-64)/NPCSHOW 2001156 (398,-191,112,75)","0","","100","0","1","200","(0,0,0,0,0)","0","0","110501020","","(X=-2550.197021,Y=-3714.123291,Z=7.994141)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501026","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","0","165","위태로운 아미파","16","홍염의 시신 찾기","CAMERASET 0 -15 700 1/FADE 1 0 1/HUDHIDE/CAMERAFOCUS (-2364,-3835,176) (-1,-8,0) 0 5 (-1177,-4091,368) (-22,-7,0) 3 2/DELAY 2/SMALLTALK 111101300/DELAY 7/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","0","110501020","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501027","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","201200240","165","위태로운 아미파","16","홍염의 시신 찾기","0","SMALLTALK 111101400","","9100","110501021","1","0","(0,0,0,0,0)","0","0","110501020","","(X=-1172.953247,Y=-3928.178955,Z=8.058594)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501028","355120","64799","0","0","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","10","0"
"29","201200250","165","위태로운 아미파","17","홍염의 시신 찾기","0","0","","9100","110501022","1","0","(0,0,0,0,0)","0","0","110501020","","(X=-515.921143,Y=-4244.544922,Z=8.058594)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501029","355120","64799","12","4500","(901200105,901200105,901200105,901200105,901200105,901200105)","3","(1301201706,1301201706,1301201706,1301201706,1301201706,1301201706)","10","0"
"30","0","165","위태로운 아미파","18","시신 확인하기","CAMERASET 82 -13 700 1/FADE 1 0 1/HUDHIDE/CAMERAFOCUS (-521,-4931,265) (-2,85,0) 0 2 (-247,-1727,775) (-22,83,0) 3 2/DELAY 1/SMALLTALK 111101430/DELAY 6/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","0","110501020","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501030","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","201200260","165","위태로운 아미파","18","시신 확인하기","0","SMALLTALK 111101500","","8052","401002021","1","0","(0,0,0,0,0)","0","0","110501020","","(X=-78.993683,Y=-181.001358,Z=13.778259)","(X=0,Y=0,Z=0)","0","0","0","0","0","310501001","1","5000","8000","110501002","210501031","473480","88222","11","3000","(502920002,502920002,502920002,502920002,502920002,502920002)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","10","0"
"32","201200270","165","위태로운 아미파","19","인장 회수하기","0","CINEMATIC 111100350/CUTSCENEDELAY","","9100","110501024","1","0","(0,0,0,0,0)","0","0","110501020","","(X=-34.340355,Y=-62.355522,Z=17.270416)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501032","355120","64799","11","3000","(901200205,901200205,901200205,901200205,901200205,901200205)","3","(604200305,604200305,604200305,604200305,604200305,604200305)","2","0"
"33","201200280","165","위태로운 아미파","20","아라에게 돌아가기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0.1","110501010","","(X=-3953.488525,Y=-19118.945313,Z=5835.002930)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501002","210501034","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","201200290","165","위태로운 아미파","21","아라와 대화","NPCSHOW 2001101 (-1704,-21483,6112,130)/NPCSHOW 2001102 (-1536,-21270,6112,159)/NPCSHOW 2001115 (-1721,-19802,6046,-149)/NPCSHOW 2001116 (-2213,-19487,6049,-110)/NPCSHOW 2001117 (-2496,-19417,6046,-79)/NPCSHOW 2001119 (-1922,-19591,6073,-120)","CINEMATIC 111100400/CUTSCENEDELAY","","11","2001101","1","0","(0,0,0,0,0)","0","0.1","110501010","","(X=-1704.522827,Y=-21483.837891,Z=6112.068848)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501002","210501035","295920","43572","0","0","(901200105,901200105,901200105,901200105,901200105,901200105)","3","(604200305,604200305,604200305,604200305,604200305,604200305)","2","0"
"35","0","165","마원지의 정령 사냥","1","우마신전 2층으로 이동","FADE 1 0 1/CAMERASET 130 -15 700 1/HUDHIDE/CAMERAFOCUS (-1452,-22692,6691) (-10,122,0) 3 5 (-2249,-21426,6631) (-10,122,0) 2 3/NPCRUN 2001101 (-2739,-21520,6112,-139) 2/NPCRUN 2001102 (-2230,-19921,6112,69) 2/NPCBB 2001101 2 6 1090805/NPCBB 2001102 3 3 1090805/DELAY 5/NPCRUN 2001101 (-3236,-20918,6112,-149) 2/NPCRUN 2001102 (-3570,-19469,5972,139) 2/DELAY 4/NPCRUN 2001101 (-3805,-19465,5968,129) 2/HUDSHOW","0","","1","0","1","0","(0,0,0,0,0)","0","0","110501010","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501003","210501036","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","201200293","165","마원지의 정령 사냥","1","우마신전 2층으로 이동","0","NPCRUN 2001101 (-9232,-17751,5015,179) 3/NPCRUN 2001102 (-9053,-17566,4989,-169) 3","","100","0","1","200","(0,0,0,0,0)","0","0","110501010","","(X=-3568.852539,Y=-19726.531250,Z=5902.745117)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","201200295","165","마원지의 정령 사냥","1","우마신전 2층으로 이동","0","HUDHIDE/SMALLTALK 111101550/DELAY 2/NPCJUMP 2001101 (-14933,-18320,4714,179)/DELAY 4/NPCJUMP 2001102 (-14754,-18135,4688,-169)/DELAY 2/NPCHIDE 2001101/DELAY 1/NPCHIDE 2001102/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","110501010","","(X=-8855.798828,Y=-17402.322266,Z=4934.260742)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501038","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","201200300","165","마원지의 정령 사냥","1","우마신전 2층으로 이동","NPCSHOW 2001101 (6383,-12760,775,-90)/NPCSHOW 2001102 (6063,-12760,775,-80)","CAMERASET 90 -9 720 1/HUDHIDE/CAMERAFOCUS (6689,-13835,1277) (-37,115,0) 0 6 (6239,-13787,1181) (-24,91,0) 3 2/SMALLTALK 111101600/DELAY 5/SMALLTALK 111101700/DELAY 7/HUDSHOW/NPCRUN 2001101 (6144,-4996,1021,89) 2 8/NPCRUN 2001102 (6369,-4996,1021,99) 2 8","","100","0","1","200","(0,0,0,0,0)","0","0","110501030","","(X=6225.485840,Y=-13285.535156,Z=679.100098)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501039","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","201200310","167","마원지의 정령 사냥","2","천파의 흔적 찾기","0","SMALLTALK 111101800","","100","0","1","200","(0,0,0,0,0)","0","0","110501030","","(X=6225.485840,Y=-11958.428711,Z=679.099731)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501040","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","201200320","167","마원지의 정령 사냥","3","백우 군병 처치","0","0","","8250","1","50","0","(0,0,0,0,0)","1","0","110501030","","(X=5167.103516,Y=-9521.857422,Z=679.100098)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501003","210501041","419670","79283","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","10","0"
"41","201200330","167","마원지의 정령 사냥","4","천파의 흔적 찾기","0","SMALLTALK 111101900","","100","0","1","200","(0,0,0,0,0)","0","0","110501030","","(X=1757.237061,Y=-7314.935059,Z=679.099731)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501042","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","201200340","167","마원지의 정령 사냥","5","백우 척살대 척결","0","0","","8250","3","50","0","(0,0,0,0,0)","1","0","110501030","","(X=-1816.236328,Y=-6599.054688,Z=1446.539551)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501003","210501043","419670","79283","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(901200205,901200205,901200205,901200205,901200205,901200205)","3","0"
"43","201200350","167","마원지의 정령 사냥","6","천파의 흔적 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110501030","","(X=-5708.001953,Y=-12239.203125,Z=-60.124268)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501044","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","201200360","167","마원지의 정령 사냥","7","백우 관문병 토벌","0","SMALLTALK 111102000","","8250","2","50","0","(0,0,0,0,0)","1","0","110501030","","(X=-4106.750488,Y=-12174.371094,Z=-389.819336)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501003","210501045","419670","79283","11","3000","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(901200205,901200205,901200205,901200205,901200205,901200205)","3","0"
"45","201200370","167","마원지의 정령 사냥","8","천파의 흔적 찾기","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","110501030","","(X=-2836.321777,Y=-14966.100586,Z=-357.979309)","(X=-4529.367188,Y=-14930.754883,Z=-389.849976)","0","0","1020008","0","0","0","0","0","0","110501003","210501046","0","0","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(1301201588,1301201588,1301201588,1301201588,1301201588,1301201588)","10","0"
"46","0","167","마원지의 정령 사냥","9","정령과 토비족 구하기","0","SMALLTALK 111102200/NPCSHOW 2001103 (-875,-17242,-1152,90)/DELAY 1/NPCRUN 2001103 (-3623,792,464,-145) 3/NPCSHOW 2001140 (-1350,-16741,-1162,0)/NPCSHOW 2001141 (-543,-16742,-1152,-179)/NPCSHOW 2001142 (-1818,-18572,-1162,50)/NPCSHOW 2001143 (617,-18030,-1152,159)/NPCSHOW 2001144 (237,-19319,-1152,89)/NPCSHOW 2001145 (-1644,-18739,-1152,29)/NPCSHOW 2001146 (-698,-18148,-1173,90)","","84","111110","1","0","(0,0,0,0,0)","0","1","110501030","","(X=-2836.321777,Y=-14966.100586,Z=-357.979309)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","110501003","210501047","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","201200390","167","마원지의 정령 사냥","10","배반한 정령 찾기","0","HUDHIDE/SMALLTALK 111102250/DELAY 5/NPCJUMP 2001103 (-2968,6464,622,-90)/DELAY 3/NPCHIDE 2001103/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","110501030","","(X=-3871.366211,Y=517.203796,Z=339.997375)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","110501003","210501048","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","201200400","167","마원지의 정령 사냥","11","백우 보초병 무리 처치","NPCSHOW 2001103 (200,10461,914,-177)","SMALLTALK 111102300","","8250","4","50","0","(0,0,0,0,0)","1","0","110501030","","(X=-1131.956299,Y=2194.952637,Z=339.997559)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501003","210501049","419670","79283","0","0","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(502120001,502120001,502120001,502120001,502120001,502120001)","10","0"
"49","201200410","167","마원지의 정령 사냥","12","백우 용사 처리","0","0","","8250","6","50","0","(0,0,0,0,0)","1","0","110501030","","(X=-2905.284912,Y=10554.531250,Z=801.446289)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","1","0","8000","110501003","210501050","419670","79283","0","0","(701200304,701200304,701200304,701200304,701200304,701200304)","3","(901200105,901200105,901200105,901200105,901200105,901200105)","3","0"
"50","201200450","167","마원지의 정령 사냥","13","배반한 정령 찾기","0","NPCHIDE 2001103","","100","0","1","200","(0,0,0,0,0)","0","0","110501030","","(X=-112.918701,Y=10493.480469,Z=788.171631)","(X=-2990.817627,Y=7214.033203,Z=801.446655)","0","0","1020008","0","0","0","0","0","0","110501003","210501051","0","0","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(1301201706,1301201706,1301201706,1301201706,1301201706,1301201706)","10","0"
