"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"17","105201300","77","17","0","FADE 0 1 0.5/CINEMATIC 105201300/FADE 1 0 0.2/PCWARP (9731,-5022,1669,-147)/CUTSCENEDELAY/HUDHIDE/CAMERAFOCUS (10223,-5243,1605) (19,179,0) 1 1 (9933,-5237,1745) (27,179,0) 3.5 1/NPCRUN 1020 (9220,-5298,1667,-175) 2/DELAY 1/NPCJUMP 1020 (6209,-5552,2317,-175)/CAMERASET -86 -12 700 1/DELAY 3/NPCHIDE 1020/SMALLTALK 105201300/DELAY 4/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","105002050","","(X=9731.632813,Y=-5022.785156,Z=1669.130493)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1051006","2052016","0","0","11","700","(901200103,901200103,901200103,901200103,901200103,901200103)","8","(0,0,0,0,0,0)","0","0"
"18","105201400","77","18","0","SMALLTALK 105201400","","100","0","1","200","(0,0,0,0,0)","0","0.1","105002050","","(X=12062.237305,Y=-5811.041504,Z=2410.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1051006","2052017","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"19","105201500","77","19","0","0","","8200","5","30","100000","(0,0,0,0,0)","1","0","105002050","","(X=11362.036133,Y=-10837.318359,Z=2249.596191)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","3500","3500","1051006","2052018","51140","13354","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","105201600","77","20","0","SMALLTALK 105201600","","9100","111001019","5","100000","(0,0,0,0,0)","1","0.1","105002050","","(X=11784.684570,Y=-8835.699219,Z=2410.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051006","2052019","58440","17754","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","105201700","77","21","0","SMALLTALK 105201700","","100","0","1","200","(0,0,0,0,0)","0","0.1","105002050","","(X=5684.939941,Y=-8032.732422,Z=1922.191895)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1051006","2052020","0","0","0","0","(901200203,901200203,901200203,901200203,901200203,901200203)","4","(901200303,901200303,901200303,901200303,901200303,901200303)","2","0"
"22","105201800","77","22","0","0","((Count=5,STDId=105201800))","8200","4","25","100000","(0,0,0,0,0)","1","0","105002050","","(X=5265.610840,Y=-4821.249512,Z=1923.517700)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","3500","3500","1051006","2052021","51140","13354","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","105201900","77","23","0","SMALLTALK 105201900/NPCSHOW 1026 (408,-3062,1508,-50)/NPCSHOW 1020 (599,-3291,1501,128)","","9100","111001020","5","100000","(0,0,0,0,0)","1","0.1","105002050","","(X=5179.966309,Y=-2717.052734,Z=1923.189209)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1051006","2052022","58440","17754","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"24","105202000","77","24","NPCSHOW 1026 (408,-3062,1508,-50)/NPCSHOW 1020 (599,-3291,1501,128)","HUDHIDE/FADE 0 1 0.5/SMALLTALK 105202000/FADE 1 0 0.2/CAMERAFOCUS (1799,-1005,2182) (-24,242,0) 0.5 1 (826,-2822,1574) (-2.7,224,0) 3 1/DELAY 8/FADE 0 1 1/CINEMATIC 105202001/FADE 1 0 0.1/DELAY 1/PCWARP (609,-2958,1406,-130)/CUTSCENEDELAY/CAMERASET 130 -28 900 1/DELAY 0.9/CINEMATIC 105202010/CUTSCENEDELAY/CAMERAFOCUS (1338,-3538,1860) (-30,140,0) 1.2 1 (1204,-3426,1900) (-10,-150,0) 1.5 1/DELAY 0.8/NPCRUN 1020 (-189,-5359,1523,-112) 2/DELAY 2/CINEMATIC 105202020/CUTSCENEDELAY/CAMERASET 130 -28 900 1/CAMERAFOCUS (750.6,-3478,1498) (5.3,112,0) 1.2 1 (640,-3017,2318) (12,79,0) 1.5 1/DELAY 1/NPCRUN 1026 (524,-2589,1503,75) 2/DELAY 0.2/NPCJUMP 1026 (1484,1216,2120,75)/DELAY 1.5/CAMERASET 130 -28 900 1/SMALLTALK 105202010/DELAY 5/NPCHIDE 1020/NPCHIDE 1026/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","105002050","","(X=1418.369141,Y=-1705.400879,Z=1717.663818)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1051006","2041027","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","105202100","77","1","0","0","","100","0","1","400","(0,0,0,0,0)","0","0","105002050","","(X=-1176.794678,Y=-9176.871094,Z=1784.206055)","(X=-876.794678,Y=-7936.871094,Z=1564.206055)","0","0","1020008","0","0","0","0","0","0","1052001","2052024","0","0","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","200","(0,0,0,0,0,0)","0","0"
"26","0","78","2","0","NPCSHOW 1020 (-11777,-11128,2514,-140)/NPCSHOW 50735 (-12222,-11596,2481,38)","","84","11118","1","0","(0,0,0,0,0)","0","0.1","105002050","","(X=-936.794739,Y=-8086.871094,Z=1584.206055)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052001","2052025","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","105202200","78","3","0","NPCSHOW 1020 (-9293,-9989,2514,84)/NPCHIDE 1020/NPCHIDE 50735","","100","0","1","400","(0,0,0,0,0)","0","0","105002050","","(X=-11527.582031,Y=-10972.038086,Z=2427.525635)","(X=-10419.708984,Y=-10091.773438,Z=2403.485352)","0","0","1020008","0","0","0","0","0","0","1052001","2052026","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","0","78","4","0","SMALLTALK 105202203","","84","11103","1","0","(0,0,0,0,0)","0","0.1","105002050","","(X=-7126.773438,Y=-11748.272461,Z=1956.500244)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052001","2052027","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","105202250","78","5","0","0","","6000","75","1","0","(0,0,0,0,0)","0","0","0","","(X=0,Y=0,Z=0)","(X=0,Y=0,Z=0)","0","0","0","0","2400","0","0","0","0","1052001","2052078","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","105202300","78","6","NPCSHOW 50735 (-13318,12273,-1494,-54)","0","","100","0","1","400","(0,0,0,0,0)","0","0","105002060","","(X=-11501.156250,Y=10770.255859,Z=-2181.174805)","(X=-9826.503906,Y=11162.438477,Z=-2273.729980)","0","0","1020008","0","0","0","0","0","0","1052001","2052028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","0","78","7","0","SMALLTALK 105202310/NPCSHOW 1006 (-12749,11378,-2331,-64)/NPCSHOW 1029 (-12875,11300,-2331,-29)/NPCSHOW 5081 (-12415,10742,-2312,-64)/NPCHIDE 50735","","84","11119","1","0","(0,0,0,0,0)","0","0.1","105002060","","(X=-10873.679688,Y=10844.353516,Z=-2181.180420)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052001","2052029","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"32","105202400","79","8","0","CINEMATIC 105202400/CUTSCENEDELAY/SMALLTALK 105202400/NPCHIDE 5081","","11","1006","1","0","(0,0,0,0,0)","0","0","105002060","","(X=-12624.943359,Y=11160.575195,Z=-2418.422119)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052001","2011005","37390","7198","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(0,0,0,0,0,0)","0","0"
"33","105202500","79","1","0","HUDHIDE/CAMERASET -148 -12 700 3/CAMERAFOCUS (-15765,11813,-2660) (-12,136,0) 0 2  (-17685,13427,-2822) (-26,164,-3) 1 1.5/SMALLTALK 105202500/DELAY 4.5/HUDSHOW","","100","0","1","400","(0,0,0,0,0)","0","0","105002060","","(X=-16013.408203,Y=12055.235352,Z=-2835.555664)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1052002","2052031","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","105202600","79","2","0","SMALLTALK 105202600","","9100","111001017","1","100000","(0,0,0,0,0)","0","0","105002060","","(X=-17538.000000,Y=13540.000000,Z=-2810.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052032","44870","8958","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","105202700","79","3","0","SEQUENCE 5003002/CUTSCENEDELAY/SMALLTALK 105202700","","100","0","1","200","(0,0,0,0,0)","0","0","105002060","","(X=-17232.451172,Y=14611.907227,Z=-2835.071045)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1052002","2052033","0","0","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","4","(605200104,605200104,605200104,605200104,605200104,605200104)","4","0"
"36","105202800","79","4","0","0","((Count=16,STDId=105202900))","8200","1","25","0","(0,0,0,0,0)","1","0","105002060","","(X=-15836.818359,Y=15224.913086,Z=-2817.018799)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","3500","3500","1052002","2052034","52340","13358","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","105202900","79","5","0","NPCHIDE 1006/NPCHIDE 1029","","9100","111001004","1","100000","(0,0,0,0,0)","1","0","105002060","","(X=-15309.987305,Y=18220.019531,Z=-2847.979736)","(X=-15669.987305,Y=17250.019531,Z=-2847.979736)","0","0","0","0","0","0","0","0","0","1052002","2052035","52340","13358","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","0","79","6","0","SMALLTALK 105202901/NPCSHOW 1006 (-14085,10184,-2742,129)/NPCSHOW 1029 (-14225,10109,-2783,102)","","84","11120","1","0","(0,0,0,0,0)","0","0","105002060","","(X=-15380.326172,Y=18025.001953,Z=-2925.195313)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052036","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","105203000","79","7","0","CINEMATIC 105203000/CUTSCENEDELAY/SMALLTALK 105203000/DELAY 2","","11","1006","1","0","(0,0,0,0,0)","0","0","105002060","","(X=-14253.047852,Y=10402.295898,Z=-2772.654785)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2011011","59820","17758","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","105203100","79","8","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","105002060","","(X=-9291.436523,Y=10851.531250,Z=-2157.596191)","(X=-10490.897461,Y=10496.987305,Z=-2254.679199)","0","0","1020008","0","0","0","0","0","0","1052002","2052002","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","0","79","9","0","NPCSHOW 1014 (-8959,11476,-2250,-129)/SMALLTALK 105203103","","84","11104","1","0","(0,0,0,0,0)","0","0.1","105002060","","(X=-14241.508789,Y=10412.005859,Z=-2842.729248)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052038","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","105203200","79","10","0","FADE 1 0 1/HUDHIDE/CAMERAFOCUS (-1171,7763,897) (-16,-141,0) 0.5 5 (-4700,5794,1170) (-10,-144,0) 0 0/DELAY 5/FADE 0 1 1/DELAY 1.5/FADE 1 0 1/HUDSHOW/SMALLTALK 105203200","","100","0","1","200","(0,0,0,0,0)","0","0.1","105002060","","(X=-1568.416748,Y=7450.747070,Z=729.390625)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1052002","2052039","0","0","0","0","(901200103,901200103,901200103,901200103,901200103,901200103)","8","(0,0,0,0,0,0)","0","0"
"43","105203300","79","11","0","NPCHIDE 1014/SMALLTALK 105203300","","8200","4","25","0","(0,0,0,0,0)","1","0","105002060","","(X=-3574.328857,Y=5970.009277,Z=765.166138)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","0","1052002","2052040","52340","13358","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","105203400","79","12","0","0","","9100","111001021","1","100000","(0,0,0,0,0)","0","0","105002060","","(X=-8499.443359,Y=3839.103760,Z=733.977295)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052041","52340","13358","0","0","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0","0"
"45","105203500","79","12","0","SMALLTALK 105203500","","9100","111001022","1","100000","(0,0,0,0,0)","0","0","105002060","","(X=-9181.560547,Y=-1480.693726,Z=85.752136)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052041","52340","13358","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"46","105203600","79","12","0","0","","9100","111001023","1","100000","(0,0,0,0,0)","0","0","105002060","","(X=-2990.563477,Y=-4030.306152,Z=987.771118)","(X=-2990.563477,Y=-4030.306152,Z=987.771118)","0","0","0","0","0","0","0","0","0","1052002","2052041","52340","13358","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"47","0","79","13","0","0","","84","11106","1","0","(0,0,0,0,0)","0","0.1","105002060","","(X=-3810.000000,Y=-3700.000000,Z=590.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052042","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"48","105203700","79","14","0","SMALLTALK 105203700/DELAY 3/SEQUENCE 5003005/CUTSCENEDELAY/FADE 1 1 0.5/PCWARP (6816,-5604,101,-82) 105002060 /CINEMATIC 105203700/FADE 1 0 0.3/CAMERASET -74 -34 1000 1/CUTSCENEDELAY/","","9100","111001007","1","100000","(0,0,0,0,0)","0","0","105002060","","(X=4514.319824,Y=-5187.438965,Z=1200.728149)","(X=4846.020020,Y=-5089.928223,Z=1223.234375)","0","0","0","0","0","0","0","0","0","1052002","2052043","52340","13358","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"49","0","79","15","NPCSHOW 20061 (8151,-7391,33,-61)/NPCSHOW 20062 (7885,-8304,33,-33)/NPCSHOW 20063 (7228,-7570,28,-94)/NPCSHOW 20064 (7056,-8015,-2,-33)","NPCSHOW 1014 (7568,-8867,45,-63)/SMALLTALK 105203760/NPCHIDE 20061/NPCHIDE 20062/NPCHIDE 20063/NPCHIDE 20064","","84","11121","1","0","(0,0,0,0,0)","0","0","105002060","","(X=4846.020020,Y=-5089.928223,Z=1223.234375)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052044","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"50","105203800","80","16","0","CINEMATIC 105203800/NPCHIDE 1014/NPCSHOW 1014 (7159,-8780,50,50)/CUTSCENEDELAY/CAMERAFOCUS (7346,-8350,175) (-12,-121,0) 1 1 (7003,-8399,124) (6,-160,0) 1 1/DELAY 1/NPCRUN 1014 (5965,-8946,52,158) 2/DELAY 1/NPCJUMP 1014 (3551,-8092,1324,165)/DELAY 2/NPCHIDE 1014","","11","1014","1","0","(0,0,0,0,0)","0","0","105002060","","(X=7376.067871,Y=-8583.009766,Z=-37.599976)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052045","37930","7200","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","200","(0,0,0,0,0,0)","0","0"
"51","105203900","80","17","DELAY 3/SMALLTALK 105203800","0","","100","0","1","200","(0,0,0,0,0)","0","0","105002060","","(X=17150.000000,Y=-10510.000977,Z=-2145.774658)","(X=17207.294922,Y=-12396.857422,Z=-1926.246826)","0","0","1020008","0","0","0","0","0","0","1052002","2052046","60680","17760","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"52","0","80","18","0","PCWARP (11120,-15020,-410,-179)/HUDHIDE/FADE 1 0 3/CAMERASET -133 -11 700 1","","84","11109","1","0","(0,0,0,0,0)","0","0.1","105002060","","(X=16420.000000,Y=-9520.000000,Z=-2170.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052047","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"53","0","80","19","NPCSHOW 1006 (11013,-15168,-400,-167)/NPCSHOW 1029 (9130,-16190,40,28)/NPCRUN 1006 (9263,-16348,40,63) 2","HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0.1","105002060","","(X=10310.000000,Y=-15220.000000,Z=-20.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1052002","2052048","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"54","105204000","80","20","0","CINEMATIC 105204000/CUTSCENEDELAY/SMALLTALK 105204000","","100","0","1","200","(0,0,0,0,0)","0","0","105002060","","(X=9370.000000,Y=-16070.000000,Z=40.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1052002","2052048","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"55","105204100","80","1","0","CINEMATIC 105204100/CUTSCENEDELAY/NPCHIDE 1006/NPCHIDE 1029","","100","0","1","200","(0,0,0,0,0)","0","0","105002060","","(X=5260.000000,Y=-15610.000000,Z=40.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1052001","2052049","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"56","105204200","80","2","0","NPCSHOW 1027 (-17523,-15665,-1350,-22)/NPCSHOW 10282 (-17380,-15906,-1341,62)/NPCSHOW 1013 (-17274,-15646,-1330,-118)","","8200","9","35","0","(0,0,0,0,0)","1","0","105002060","","(X=1658.617432,Y=-14250.490234,Z=58.607994)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","3500","3500","1052001","2002011","53100","13360","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"57","105204300","80","3","0","CINEMATIC 105204300/CUTSCENEDELAY/HUDHIDE/CAMERASET -40 -12 700 3/CAMERAFOCUS (-17118,-15772,-1300) (0,-129,0) 0.8 4 (-18074,-17852,-419) (0,-99,0) 0.6 0.6/NPCRUN 10282 (-18318,-19251,-678,-90) 2/DELAY 3/NPCHIDE 1013/NPCHIDE 1027/NPCSHOW 1027 (-17407,-15660,-1350,32)/NPCSHOW 1013 (-17327,-15785,-1330,39)/DELAY 2/NPCHIDE 10282/DELAY 1/HUDSHOW","","100","0","1","200","(0,0,0,0,0)","0","0","105002060","","(X=-16890.978516,Y=-15340.400391,Z=-1364.840576)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1052001","2052051","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
