"Name","QuestId","QuestLevel","QuestTitle","StepNo","QuestMission","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"15","108101300","121","은밀한 계획","10","오셰르와 대화","NPCSHOW 1020 (-7884,-3724,404,151)","CINEMATIC 108000600/CUTSCENEDELAY","","12","1020","1","0","(0,0,0,0,0)","0","0","108001010","","(X=-8042.354980,Y=-3657.958008,Z=349.999878)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081001","2031094","133090","17522","12","4500","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"16","108101400","121","은밀한 계획","11","장문인들 찾기","NPCSHOW 1001 (-5309,-3399,439,114)/NPCSHOW 1012 (-5205,-3165,439,175)/NPCSHOW 1016 (-5362,-3054,438,-114)/NPCSHOW 1017 (-5548,-3087,439,-73)/NPCSHOW 1019 (-5677,-3200,439,-34)/NPCSHOW 1020 (-7884,-3724,404,151)/NPCRUN 1020 (-5506,-3550,439,78) 2","CINEMATIC 108000700/CUTSCENEDELAY/DELAY 2/SMALLTALK 108011000","","100","0","1","200","(0,0,0,0,0)","0","1","108001010","","(X=-5648.000000,Y=-3449.000000,Z=439.000000)","(X=0,Y=0,Z=0)","0","0","0","1","0","0","0","0","0","1081001","2081023","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"17","108101500","121","은밀한 계획","12","장소 물색하기","NPCSHOW 1020 (-5506,-3550,439,78)/NPCRUN 1020 (-12690,-8012,440,-89) 2","NPCSHOW 1020 (-12690,-8012,440,-89)","","100","0","1","200","(0,0,0,0,0)","0","1","108001010","","(X=-12850.000000,Y=-8003.000000,Z=440.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081001","2081024","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"18","108101600","121","은밀한 계획","13","신귀돈 무리 처치하기","NPCSHOW 1020 (-12690,-8012,440,-89)/NPCRUN 1020 (-7706,-8354,449,-160) 2","0","","8200","3","30","0","(0,0,0,0,0)","1","1","108001010","","(X=-10878.000000,Y=-9282.000000,Z=519.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2000","1081001","2081025","186320","32642","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","10","(901200304,901200304,901200304,901200304,901200304,901200304)","10","0"
"19","108101700","121","은밀한 계획","14","오셰르에게 이동","SMALLTALK 108011100/NPCSHOW 1020 (-7706,-8354,449,0)/MONSTERSHOW 208001014 0 1 (-3233,-8976,350,0)/MONSTERSHOW 208001015 0 1 (-3233,-8649,349,0)/MONSTERSHOW 207006072 0 1 (-2428,-8976,350,0)/MONSTERSHOW 207006073 0 1 (-2428,-8669,350,0)/MONSTERSHOW 208001021 0 1 (-1853,-8758,350,0)/MONSTERSHOW 208001021 0 2 (-3650,-8991,350,0)/MONSTERSHOW 208001021 0 3 (-3650,-8526,350,0)/MONSTERSHOW 208001020 0 1 (-1738,-8977,350,0)/MONSTERSHOW 208001020 0 2 (-1738,-8512,350,0)/MONSTERSHOW 208001020 0 3 (-1314,-8946,349,0)/MONSTERSHOW 208001020 0 4 (-1314,-8565,349,0)/MONSTERSHOW 208001020 0 5 (-4019,-8866,350,0)/MONSTERSHOW 208001020 0 6 (-4019,-8631,350,0)","CINEMATIC 108000800/CUTSCENEDELAY/FADE 1 0 2","","11","1020","1","0","(0,0,0,0,0)","0","0","108001010","","(X=-7706.496582,Y=-8354.255859,Z=449.999969)","(X=-8128.183594,Y=-8421.859375,Z=350.000122)","0","0","0","0","0","0","0","0","0","1081001","2041009","212940","43442","0","0","(501200050,501200050,501200050,501200050,501200050,501200050)","1","(605200104,605200104,605200104,605200104,605200104,605200104)","10","0"
"20","0","121","은밀한 계획","15","몰려드는 돈귀 처치","0","NPCHIDE 1020/MONSTERHIDE 208001014 1/MONSTERHIDE 208001015 1/MONSTERHIDE 207006072 1/MONSTERHIDE 207006073 1/NPCSHOW 80022 (-2802,-9263,440,90)/NPCSHOW 80023 (-2942,-9263,440,90)/FADE 1 0 3","","84","108040","1","0","(0,0,0,0,0)","0","0.1","108001010","","(X=-7706.496582,Y=-8354.255859,Z=449.999969)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081001","2081028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","0","121","유일한 책략","15","몰려드는 돈귀 처치","HUDHIDE/PCWARP (-2899,-8762,349,-90)/CAMERAFOCUS (-2862,-8021,872) (-7,-91,0) 4 1/SMALLTALK 108011400/DELAY 2/NPCJUMP 80022 (-2942,-12924,440,-90)/DELAY 0.8/NPCJUMP 80023 (-2942,-12924,440,-90)/DELAY 2/HUDSHOW","NPCHIDE 80022/NPCHIDE 80023","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001010","","(X=-7706.496582,Y=-8354.255859,Z=449.999969)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081003","2081028","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"22","108102100","122","은밀한 계획","16","오셰르 찾기","SMALLTALK 108011500/NPCHIDE 80022/NPCHIDE 80023","SMALLTALK 108011600","","100","0","1","200","(0,0,0,0,0)","0","0","108001010","","(X=5591.000000,Y=-7744.000000,Z=468.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","1081001","2041027","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","108102200","122","은밀한 계획","17","소리가 들린 곳으로 이동","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001010","","(X=6991.000000,Y=-8734.000000,Z=458.000000)","(X=4789.000000,Y=-7764.000000,Z=438.000000)","0","0","1020008","1","0","0","0","0","0","1081001","2081032","187780","32644","0","0","(517200410,517200410,517200410,517200410,517200410,517200410)","1","(901200204,901200204,901200204,901200204,901200204,901200204)","10","0"
"24","0","122","은밀한 계획","18","위험에 처한 오셰르 돕기","0","0","","84","108050","1","0","(0,0,0,0,0)","0","0.1","108001010","","(X=6991.000000,Y=-8734.000000,Z=458.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081001","2081033","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","0","122","은밀한 계획","19","곡단화와 대화","NPCSHOW 1020 (11063,-10727,439,-94)/NPCSHOW 1033 (11063,-10905,439,113)/CINEMATIC 108001000/PCWARP (10945,-10778,439,-50)/CAMERASET -92 -30 700 1/CUTSCENEDELAY/FADE 1 0 1","0","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001010","","(X=6991.000000,Y=-8734.000000,Z=438.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081001","2061135","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","0","122","은밀한 계획","19","곡단화와 대화","SEQUENCE 8000101/CUTSCENEDELAY/NPCHIDE 1001/NPCHIDE 1012/NPCHIDE 1017/NPCHIDE 1019/NPCHIDE 1020/NPCHIDE 1033","FADE 1 0 1/SMALLTALK 108011800","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001010","","(X=6991.000000,Y=-8734.000000,Z=438.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1081001","2061135","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","108102300","123","과거의 원한","1","다른 층 살펴보기","MONSTERSHOW 208001041 0 1 (12909,14338,337,0)/MONSTERSHOW 208001042 0 2 (13005,14071,337,0)/MONSTERSHOW 208001042 0 3 (13005,14567,337,0)/MONSTERSHOW 208001044 0 4 (13672,14338,337,180)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=15484.003906,Y=14357.000000,Z=425.002319)","(X=18779.000000,Y=14331.000977,Z=820.000000)","0","0","1020008","0","0","0","0","0","0","500020","2081036","189250","32646","0","0","(605200104,605200104,605200104,605200104,605200104,605200104)","10","(901200104,901200104,901200104,901200104,901200104,901200104)","10","0"
"28","0","123","과거의 원한","3","막야 도와주기","FADE 1 0 2","MONSTERHIDE 208001041 1/MONSTERHIDE 208001042 2/MONSTERHIDE 208001043 3/MONSTERHIDE 208001044 4","","84","108060","1","0","(0,0,0,0,0)","0","0.1","108001020","","(X=15484.003906,Y=14357.000000,Z=425.002319)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2061129","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","0","123","과거의 원한","4","사부님과 대화","NPCSHOW 1001 (8730,14097,425,-15)/NPCSHOW 1007 (8830,13912,425,43)/NPCSHOW 1017 (8760,14247,425,-25)/NPCSHOW 1024 (9002,14092,425,-173)/PCWARP (9002,13908,425,123)/CAMERASET -179 -28 734 1/FADE 1 0 1","SMALLTALK 108012000","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001020","","(X=15484.003906,Y=14357.000000,Z=425.002319)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2002001","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","108102500","123","과거의 원한","5","우여기 따라가기","NPCSHOW 1007 (8830,13912,425,43)/DELAY 2/NPCRUN 1007 (4842,9354,336,-166) 2/NPCSHOW 80025 (1057,8114,425,34)/NPCSHOW 8004 (938,8298,336,0)/NPCSHOW 80041 (1057,8468,336,-40)/NPCSHOW 80042 (1185,8011,336,0)/NPCSHOW 80043 (1290,7832,336,100)","NPCHIDE 1001/NPCHIDE 1007/NPCHIDE 1017/NPCHIDE 1024","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=4842.000000,Y=9144.000000,Z=336.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","500020","2081040","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"31","0","123","과거의 원한","5","우여기 따라가기","HUDHIDE/NPCBB 80025 1 3 1090051/CAMERAFOCUS (1612,8803,850) (-25,-132,0) 1 2/DELAY 1/CAMERAFOCUS (1551,9302,672) (-8,108,0) 1 1 (1594,11736,692) (-6,126,0) 2 2/NPCSHOW 8007 (1477,11839,440,139)/NPCRUN 8007 (-447,13113,430,161) 2 10/DELAY 3/NPCRUN 1007 (1195,8350,425,-116) 2","0","","1","0","1","0","(0,0,0,0,0)","0","0.1","108001020","","(X=4842.000000,Y=9144.000000,Z=336.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2081040","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"32","108102600","124","과거의 원한","6","부상당한 정파인과 대화","HUDSHOW/NPCSHOW 1007 (1195,8350,425,-116)/NPCSHOW 80025 (1057,8114,425,34)/NPCSHOW 8004 (938,8298,336,0)/NPCSHOW 80041 (1057,8468,336,-40)/NPCSHOW 80042 (1185,8011,336,0)/NPCSHOW 80043 (1290,7832,336,100)","CINEMATIC 108001300/CUTSCENEDELAY/SMALLTALK 108012100/NPCHIDE 80061","","11","80025","1","0","(0,0,0,0,0)","0","1","108001020","","(X=1472.377441,Y=8098.721680,Z=435.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2081052","136230","17528","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","10","(0,0,0,0,0,0)","0","0"
"33","108102700","124","과거의 원한","7","도망친 백돈귀장 찾기","NPCSHOW 80025 (1057,8114,425,34)/NPCSHOW 1007 (1195,8350,425,-116)/NPCSHOW 8004 (938,8298,336,0)/NPCSHOW 80041 (1057,8468,336,-40)/NPCSHOW 80042 (1185,8011,336,0)/NPCSHOW 80043 (1290,7832,336,100)","SMALLTALK 108012200","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=-730.000000,Y=13440.000000,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","500020","2081042","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","108102800","124","과거의 원한","8","백돈귀장 수색하기","0","NPCHIDE 8004/NPCHIDE 80041/NPCHIDE 80042/NPCHIDE 80043/SMALLTALK 108012300","","8200","2","30","0","(0,0,0,0,0)","1","0","108001020","","(X=-2940.000000,Y=15660.000000,Z=490.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2000","500020","2081043","190720","32648","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","10","(902200302,902200302,902200302,902200302,902200302,902200302)","10","0"
"35","108102900","124","과거의 원한","9","도망친 백돈귀장 찾기","MONSTERHIDE 208001046 2","MONSTERSHOW 208001046 0 2 (-14997,13593,429,80)","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=-12855.450195,Y=16594.437500,Z=427.429565)","(X=-12478.365234,Y=16840.162109,Z=427.429565)","0","0","1020008","1","0","0","0","0","0","500020","2081042","217960","43448","0","0","(508200003,508200003,508200003,508200003,508200003,508200003)","1","(901200304,901200304,901200304,901200304,901200304,901200304)","10","0"
"36","0","124","과거의 원한","10","금창약 되찾기","0","SMALLTALK 108012600","","84","108190","1","0","(0,0,0,0,0)","0","0.1","108001020","","(X=-12855.450195,Y=16594.437500,Z=427.429565)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2081045","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"37","108103000","124","과거의 원한","11","우여기에게 돌아가기","NPCSHOW 1007 (1270,6119,425,-7)/NPCSHOW 80025 (1564,6083,426,133)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=1502.000000,Y=6349.000000,Z=435.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","500020","2051011","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","108103100","124","과거의 원한","12","우여기와 대화","NPCSHOW 1007 (1270,6119,425,-7)/NPCSHOW 80025 (1564,6083,426,133)","CINEMATIC 108001400/CUTSCENEDELAY","","11","1007","1","0","(0,0,0,0,0)","0","0","108001020","","(X=1502.000000,Y=6349.000000,Z=435.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2012034","136230","17528","0","0","(902200302,902200302,902200302,902200302,902200302,902200302)","10","(0,0,0,0,0,0)","0","0"
"39","108103200","124","과거의 원한","13","우여기와 함께 이동","NPCSHOW 1007 (1270,6119,425,-7)/NPCRUN 1007 (60,1250,440,-90) 2/NPCSHOW 80025 (1564,6083,426,133)/NPCSHOW 80026 (1281,-279,336,119)/NPCSHOW 80027 (1281,201,336,-179)","CAMERAFOCUS (799,336,634) (-18,-34,0) 2 1/NPCHIDE 80025","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=240.000000,Y=1150.000000,Z=440.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","500020","2081048","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"40","108103300","124","과거의 원한","14","쓰러져있는 정파인 살펴보기","NPCSHOW 1007 (60,1250,440,-90)/NPCSHOW 80026 (1281,-279,336,119)/NPCSHOW 80027 (1281,201,336,-179)","CINEMATIC 108001500/CUTSCENEDELAY","","9100","130001007","1","0","(0,0,0,0,0)","0","0","108001020","","(X=1320.000000,Y=250.000000,Z=360.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2081049","163470","21848","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","10","(621200001,621200001,621200001,621200001,621200001,621200001)","5","0"
"41","108103400","124","과거의 원한","15","부상당한 정파인 찾기","NPCSHOW 1007 (60,1250,440,-90)/NPCRUN 1007 (-3050,-7690,430,-159) 2","NPCSHOW 80122 (-7729,-10220,429,39)/NPCSHOW 8013 (-7785,-9988,430,19)/NPCSHOW 80029 (-7793,-9799,430,-50)/NPCSHOW 80121 (-7689,-9582,336,-10)/HUDHIDE/CAMERAFOCUS (-6841,-9492,818) (-21,-149,0) 2 1/SMALLTALK 108012700/DELAY 3/HUDSHOW/NPCHIDE 80026/NPCHIDE 80027","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=-3210.000000,Y=-7470.000000,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","1020008","1","0","0","0","0","0","500020","2081050","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"42","108103500","124","과거의 원한","16","석각묘 마물 처치","NPCSHOW 80122 (-7729,-10220,429,39)/NPCSHOW 8013 (-7785,-9988,430,19)/NPCSHOW 80029 (-7793,-9799,430,-50)/NPCSHOW 80121 (-7689,-9582,336,-10)","0","","8200","5","30","0","(0,0,0,0,0)","1","0","108001020","","(X=-5450.000000,Y=-8910.000000,Z=430.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","0","0","2500","500020","2081019","190720","32648","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","10","(902200203,902200203,902200203,902200203,902200203,902200203)","10","0"
"43","108103600","124","과거의 원한","17","부상당한 정파인과 대화","NPCSHOW 80122 (-7729,-10220,429,39)/NPCSHOW 8013 (-7785,-9988,430,19)/NPCSHOW 80029 (-7793,-9799,430,-50)/NPCSHOW 80121 (-7689,-9582,336,-10)","CINEMATIC 108001600/CUTSCENEDELAY/SMALLTALK 108012800/NPCSHOW 1007 (-8676,-12076,430,173)/NPCRUN 1007 (-14474,-10548,428,90) 2","","12","80122","1","0","(0,0,0,0,0)","0","0","108001020","","(X=-7573.794434,Y=-10103.896484,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2081052","136230","17528","11","3000","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","108103700","125","과거의 원한","18","우여기 따라가기","MONSTERHIDE 208001049 1/MONSTERHIDE 208001049 2/MONSTERHIDE 208001050 3/MONSTERHIDE 208001050 4 /MONSTERHIDE 208001051 5/MONSTERHIDE 208001051 6/MONSTERHIDE 208001051 7/NPCSHOW 8114 (-15639,-5693,432,-90)/MONSTERSHOW 208001049 0 1 (-14959,-6565,431,-179)/MONSTERSHOW 208001049 0 2 (-14959,-6257,431,-179)/MONSTERSHOW 208001050 0 3 (-16303,-6271,431,0)/MONSTERSHOW 208001050 0 4 (-16302,-6579,431,0)/MONSTERSHOW 208001051 0 5 (-15385,-6022,441,-90)/MONSTERSHOW 208001051 0 6 (-15648,-6072,441,-90)/MONSTERSHOW 208001051 0 7 (-15927,-6033,441,-90)","0","","100","0","1","200","(0,0,0,0,0)","0","0","108001020","","(X=-14763.117188,Y=-10481.355469,Z=382.100647)","(X=-14767.679688,Y=-12097.711914,Z=336.691956)","0","0","1020008","1","0","0","0","0","0","500020","2081040","219660","43450","0","0","(517200412,517200412,517200412,517200412,517200412,517200412)","1","(508200002,508200002,508200002,508200002,508200002,508200002)","1","0"
"45","0","125","과거의 원한","19","문지기장 금돈귀 처치","0","NPCHIDE 8114/NPCHIDE 1007/SMALLTALK 108012900/NPCSHOW 1007 (-15631,-7031,402,90)/NPCRUN 1007 (-17583,-920,425,90) 2","","84","108070","1","0","(0,0,0,0,0)","0","0.1","108001020","","(X=-14763.117188,Y=-10481.355469,Z=382.100647)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","500020","2081054","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
