"Name","QuestId","QuestLevel","StepNo","StartScript","EndScript","CountSmallTalk","MissionType","MissionTarget","Parameter1","Parameter2","ParameterClass","CountIndication","QuestTrackerType","MissionStageId","ViaCoordinate","MissionCoordinate","PhaseExitCoordinate","SoundId","SoundRange","EffectId","IconId","ContentOpenPage","StringMESSAGE","AutoBattleType","PcTargetSearchDist","CoordinateRange","QuestTitleSID","QuestMissionSID","RewardExp","RewardGOLD","RewardCostId","RewardCostCount","RewardItem01Id","RewardItem01Count","RewardItem02Id","RewardItem02Count","TutorialGroupId"
"11","106101200","85","4","NPCSHOW 3018 (-1374,4649,-330,90)/NPCSHOW 37361 (2091,-855,-109,-25)/NPCSHOW 37353 (2160,680,-110,-123)/NPCSHOW 3734 (1890,1060,-110,-144)/NPCSHOW 37342 (1850,1410,-110,-93)/NPCSHOW 37352 (2490,-780,-60,144)/NPCSHOW 37351 (2400,-940,-110,-174)/NPCSHOW 37341 (2160,-1380,-110,112)/NPCSHOW 3735 (1900,-1710,-110,124)/NPCSHOW 37307 (-575,5835,-340,-89)/NPCSHOW 37308 (715,5835,-340,-89)/NPCSHOW 37309 (-4915,3045,-340,50)/NPCSHOW 37304 (-290,-5810,430,91)/NPCSHOW 37305 (370,-5810,430,91)/NPCSHOW 373092 (-987,-5109,335,0)/NPCSHOW 373091 (-996,-5422,335,0)","CINEMATIC 106101200/CUTSCENEDELAY/CAMERASET -68 -12 500 0.1/NPCBB 37352 1 3 1090027","","12","3018","1","0","(0,0,0,0,0)","0","0","105002020","","(X=-1370.000000,Y=4830.000000,Z=-430.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061001","2061011","53900","0","0","0","(604200104,604200104,604200104,604200104,604200104,604200104)","8","(605200104,605200104,605200104,605200104,605200104,605200104)","8","0"
"12","106101300","85","5","0","CINEMATIC 106101300/CUTSCENEDELAY/NPCSHOW 37361 (2091,-855,-109,123)","","11","37361","1","0","(0,0,0,0,0)","0","0","105002020","","(X=2091.006592,Y=-855.418152,Z=-109.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061001","2061012","53900","0","0","0","(604200103,604200103,604200103,604200103,604200103,604200103)","200","(0,0,0,0,0,0)","0","0"
"13","106101400","85","6","MONSTERHIDE 205040040 1/MONSTERSHOW 205040040 0 1 (40,-5580,430,90)","0","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=460.000000,Y=-5150.000000,Z=430.000000)","(X=1105.000000,Y=-3900.000000,Z=225.000000)","0","0","1020008","0","0","0","0","0","0","1061001","2051045","86240","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"14","0","85","7","0","SMALLTALK 106101470/MONSTERRUN 205040040 1 (-255,-5780,430,62) 2/HUDSHOW","","84","12003","1","0","(0,0,0,0,0)","0","0.1","105002020","","(X=60.000000,Y=-5510.000000,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061001","2061014","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"15","106101500","85","8","NPCSHOW 1016 (380,-8268,760,-146)/NPCSHOW 1026 (-383,-8294,760,-16)/NPCSHOW 1001 (316,-8581,740,144)/NPCSHOW 1019 (79,-8859,730,96)/NPCSHOW 1017 (-254,-8800,740,57)/NPCSHOW 1012 (-153,-8224,760,-36)","CAMERASET -91 -14 632 1/CINEMATIC 106101500/CUTSCENEDELAY/MONSTERHIDE 205040040 1/SMALLTALK 106101500","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=60.000000,Y=-7510.000000,Z=730.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061001","2061015","0","0","0","0","(902200203,902200203,902200203,902200203,902200203,902200203)","5","(902200302,902200302,902200302,902200302,902200302,902200302)","5","0"
"16","106101600","85","9","MONSTERSHOW 205040040 0 1 (-255,-5780,430,62)","SMALLTALK 106101600/NPCSHOW 1007 (-2380,-2980,-30,1)/NPCSHOW 1020 (-2600,-2820,-30,-10)","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=-1190.000000,Y=-2910.000000,Z=-30.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061001","2021022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"17","106101700","85","10","MONSTERSHOW 205040040 0 1 (-255,-5780,430,62)","NPCHIDE 1001/NPCHIDE 1016/NPCHIDE 1017/NPCHIDE 1026/NPCHIDE 1012/CINEMATIC 106101700/CUTSCENEDELAY/MONSTERHIDE 205040040 1/CAMERASET -38 -14 632 1/CAMERAFOCUS (-2213,-2560,250) (9,-55,0) 0.1 6 (-1276,-4031,581) (6,-58,0) 1 1/HUDHIDE/NPCSHOW 2039 (-153,-8224,760,-36)/NPCSHOW 2035 (380,-8268,760,-146)/NPCSHOW 2036 (280,-8238,760,-127)/NPCSHOW 2038 (-273,-8364,760,-16)/NPCSHOW 2040 (316,-8581,740,146)/NPCRUN 2036 (946,-5511,430,156) 2/DELAY 1/NPCRUN 2038 (-544,-4810,430,93) 2/DELAY 1/NPCRUN 2040 (757,-5464,430,-7) 2/DELAY 1/NPCRUN 2035 (1147,-2234,-100,74) 2 5/DELAY 0.5/NPCRUN 2039 (1147,-2234,-100,74) 2 5/SMALLTALK 106101700/DELAY 1.5/NPCJUMP 2038 (-64,-2330,1290,87)/DELAY 2/NPCHIDE 2038/HUDSHOW/NPCRUN 1007 (750,-5170,430,-58) 2/NPCRUN 1020 (790,-4990,430,-78) 2","","11","1007","1","0","(0,0,0,0,0)","0","0","105002020","","(X=-2090.000000,Y=-3100.000000,Z=-30.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061001","2012034","53900","0","12","4000","(621200001,621200001,621200001,621200001,621200001,621200001)","5","(0,0,0,0,0,0)","0","0"
"18","106101800","85","11","0","HUDHIDE/NPCSHOW 1002 (1117,-3924,180,-94)/NPCRUN 1002 (1007,-5214,430,-104) 2/DELAY 2/CINEMATIC 106101800/CUTSCENEDELAY/HUDHIDE/FADE 0 1 3/DELAY 3/NPCHIDE 2036/NPCHIDE 2040/NPCHIDE 1002/NPCHIDE 1007/NPCHIDE 1020/NPCHIDE 1019/SEQUENCE 6000101/CUTSCENEDELAY/HUDHIDE/CAMERASET -177 -14 632 0.1/PCWARP (2514,-5399,420,-159)/FADE 1 0 2/DELAY 2/HUDSHOW/NPCHIDE 373094/NPCHIDE 373095/NPCHIDE 3732/NPCHIDE 37321/NPCHIDE 37307/NPCHIDE 37308/NPCHIDE 37309","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=510.000000,Y=-5190.000000,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061001","2002009","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"19","106101850","85","12","NPCSHOW 1020 (1991,-5626,420,30)/NPCSHOW 1007 (1894,-5359,420,0)","CINEMATIC 106101850/CUTSCENEDELAY/SMALLTALK 106101800/NPCRUN 1007 (1160,-2310,-110,90) 2 5/NPCRUN 1020 (1160,-2310,-110,90) 2 5","","11","1020","1","0","(0,0,0,0,0)","0","0","105002020","","(X=1991.339722,Y=-5626.960938,Z=420.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061001","2031094","53900","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"20","106101900","85","13","0","CAMERASET -60 -9 600 3/NPCSHOW 3025 (-30,-6580,600,89)/NPCRUN 3025 (-790,-5110,420,114) 2/SMALLTALK 106101900/DELAY 4","","100","0","1","200","(0,0,0,0,0)","0","0","105002020","","(X=-980.000000,Y=-4770.000000,Z=420.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061001","2061020","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"21","106102000","85","14","NPCSHOW 1019 (79,-8859,720,97)","CINEMATIC 106102000/CUTSCENEDELAY/NPCHIDE 3025/SMALLTALK 106102000","","11","1019","1","0","(0,0,0,0,0)","0","0","105002020","","(X=79.000000,Y=-8859.000000,Z=720.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061001","2031053","53900","0","0","0","(901200104,901200104,901200104,901200104,901200104,901200104)","8","(0,0,0,0,0,0)","0","0"
"22","106102100","86","1","NPCSHOW 37313 (-14570,5130,-1373,120)/NPCSHOW 3730 (-15040,5000,-1360,141)/NPCSHOW 37301 (-15215,4830,-1360,151)/NPCSHOW 37302 (-15370,4520,-1360,178)/NPCSHOW 3732 (-15273,4265,-1360,-178)/NPCSHOW 4030 (-14705,4925,-1355,-30)/NPCSHOW 4032 (-14735,4775,-1395,0)/NPCSHOW 40311 (-14660,4700,-1355,0)/NPCSHOW 4031 (-14800,4555,-1345,140)/NPCSHOW 40321 (-14895,4665,-1395,0)/NPCSHOW 40322 (-14970,4580,-1395,149)/NPCSHOW 40301 (-15005,4415,-1385,-10)","NPCHIDE 3025/NPCHIDE 1019/NPCHIDE 3018/NPCHIDE 2028/NPCHIDE 37353/NPCHIDE 3734/NPCHIDE 37342/NPCHIDE 37352/NPCHIDE 37351/NPCHIDE 37341/NPCHIDE 3735","","100","0","1","1000","(0,0,0,0,0)","0","0","106001010","","(X=-17720.000000,Y=9290.000000,Z=-1540.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"23","106102200","86","1","0","CAMERASET -71 -9 600 1/SMALLTALK 106102200","","100","0","1","200","(0,0,0,0,0)","0","0.1","106001010","","(X=-15470.000000,Y=6600.000000,Z=-1390.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061002","2061022","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"24","106102300","86","2","0","CINEMATIC 106102300/NPCHIDE 37313/NPCSHOW 37313 (-14570,5130,-1375,132)/CUTSCENEDELAY/SMALLTALK 106102300","","11","37313","1","0","(0,0,0,0,0)","0","0","106001010","","(X=-14450.000000,Y=4930.000000,Z=-1390.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061023","54540","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"25","106102400","86","3","0","SMALLTALK 106102400","","8200","1","20","80000","(0,0,0,0,0)","1","0","106001010","","(X=-17316.000000,Y=5154.000000,Z=-1400.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2500","1061002","2061024","76350","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"26","106102500","86","4","0","CINEMATIC 106102500/CUTSCENEDELAY","","11","37313","1","0","(0,0,0,0,0)","0","0","106001010","","(X=-14570.000000,Y=5130.000000,Z=-1375.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061025","54540","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"27","106102600","86","5","NPCSHOW 50377 (-7940,8520,-400,82)","NPCHIDE 37313/NPCHIDE 3730/NPCHIDE 37301/NPCHIDE 37302/NPCHIDE 3732/NPCHIDE 4030/NPCHIDE 4032/NPCHIDE 40311/NPCHIDE 4031/NPCHIDE 40321/NPCHIDE 40322/NPCHIDE 40301/SMALLTALK 106102600","","100","0","1","200","(0,0,0,0,0)","0","0","106001010","","(X=-9280.000000,Y=8170.000000,Z=-430.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061002","2061026","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"28","106102700","86","6","0","CINEMATIC 106102700/CUTSCENEDELAY/SMALLTALK 106102700/NPCSHOW 50377 (-7940,8520,-400,-166)","","11","50377","1","0","(0,0,0,0,0)","0","0","106001010","","(X=-7940.000000,Y=8520.000000,Z=-400.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061027","54540","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"29","106102800","86","7","0","0","","8200","2","25","0","(0,0,0,0,0)","1","0","106001010","","(X=-4052.000000,Y=8231.000000,Z=-400.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","6000","6000","1061002","2061028","76350","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"30","106102900","86","8","NPCHIDE 50377/NPCSHOW 50377 (-7890,8820,-400,80)","CINEMATIC 106102900/CUTSCENEDELAY/NPCHIDE 50377/SMALLTALK 106102900/NPCRUN 50374 (-10030,7800,-545,-156) 2 5","","11","50377","1","0","(0,0,0,0,0)","0","0","106001010","","(X=-7940.000000,Y=8520.000000,Z=-400.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061029","54540","0","0","0","(901200304,901200304,901200304,901200304,901200304,901200304)","2","(0,0,0,0,0,0)","0","0"
"31","106103000","86","9","0","SMALLTALK 106103000/NPCHIDE 50374","","100","0","1","200","(0,0,0,0,0)","0","0","106001010","","(X=-940.000000,Y=9340.000000,Z=-450.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061002","2061030","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"32","106103100","86","10","0","0","","8200","3","30","0","(0,0,0,0,0)","1","0","106001010","","(X=3657.000000,Y=11407.000000,Z=-450.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","6000","6000","1061002","2061031","76350","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"33","106103200","86","11","MONSTERSHOW 206010303 0 1 (7800,3445,795,-60)/MONSTERSHOW 206010302 0 2 (7710,2960,795,90)/MONSTERSHOW 206010302 0 3 (8080,2905,795,120)/MONSTERSHOW 206010302 0 4 (8385,3240,795,150)","0","","100","0","1","200","(0,0,0,0,0)","0","0","106001010","","(X=5905.000000,Y=7135.000000,Z=720.000000)","(X=5105.000000,Y=8195.000000,Z=505.000000)","0","0","1020008","0","0","0","0","0","0","1061002","2061030","76350","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"34","0","86","12","0","MONSTERHIDE 206010303 1/HUDSHOW","","84","12004","1","0","(0,0,0,0,0)","0","0.1","106001010","","(X=60.000000,Y=-5510.000000,Z=430.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061032","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"35","106103400","86","13","NPCSHOW 50392 (7460,6140,893,19)/NPCRUN 50392 (14030,8050,1970,10) 2","SMALLTALK 106103400","","100","0","1","200","(0,0,0,0,0)","0","0.1","106001010","","(X=13910.000000,Y=7650.000000,Z=1940.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061002","2061033","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"36","106103500","86","14","NPCSHOW 50392 (14030,8050,1970,10)","NPCHIDE 50392/SMALLTALK 106103500","","8200","4","45","0","(0,0,0,0,0)","1","0","106001010","","(X=17695.000000,Y=6192.000000,Z=2050.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","6500","6500","1061002","2061034","76350","0","11","800","(604200103,604200103,604200103,604200103,604200103,604200103)","200","(0,0,0,0,0,0)","0","0"
"37","106103600","86","15","MONSTERSHOW 206010303 0 2 (19960,9940,2430,-109)","0","","100","0","1","200","(0,0,0,0,0)","0","0","106001010","","(X=20205.000000,Y=9600.000000,Z=2390.000000)","(X=18335.000000,Y=8215.000000,Z=2215.000000)","0","0","1020008","0","0","0","0","0","0","1061002","2061035","87260","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"38","0","86","16","0","SMALLTALK 106103690/MONSTERHIDE 206010303 2","","84","12005","1","0","(0,0,0,0,0)","0","0.1","106001010","","(X=19255.000000,Y=8920.000000,Z=2320.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061036","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"39","106103700","87","17","NPCSHOW 1024 (-8094,8355,221,-16))/NPCSHOW 702003 (-7811,8248,215,-14)/NPCSHOW 40227 (-7808,8248,138,-14)","0","","100","0","1","1000","(0,0,0,0,0)","0","0","106001020","","(X=-9272.000000,Y=-2243.000000,Z=718.000000)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061037","0","0","0","0","(901200204,901200204,901200204,901200204,901200204,901200204)","4","(0,0,0,0,0,0)","0","0"
"40","106103800","87","17","0","SMALLTALK 106103800","","100","0","1","200","(0,0,0,0,0)","0","0.1","106001020","","(X=-3402.000000,Y=-3148.000000,Z=1218.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061002","2061037","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"41","106103900","87","18","0","SMALLTALK 106103900","","8200","1","25","0","(0,0,0,0,0)","1","0","106001020","","(X=-862.000000,Y=-2962.000000,Z=1218.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2200","1061002","2061038","77250","0","0","0","(508200002,508200002,508200002,508200002,508200002,508200002)","1","(0,0,0,0,0,0)","0","0"
"42","106104000","87","19","0","0","","100","0","1","200","(0,0,0,0,0)","0","0","106001020","","(X=2630.000000,Y=2030.000000,Z=180.000000)","(X=0,Y=0,Z=0)","0","0","1020008","0","0","0","0","0","0","1061002","2061039","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"43","106104100","87","20","0","0","","8200","2","30","0","(0,0,0,0,0)","1","0","106001020","","(X=1584.000000,Y=3878.000000,Z=150.000000)","(X=0,Y=0,Z=0)","100110","10000","0","0","0","0","1","0","2200","1061002","2061040","77250","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"44","106104200","87","21","MONSTERSHOW 206020302 0 1 (-2657,5751,163,127)/MONSTERSHOW 206020305 0 2 (-2852,6237,163,-76)/MONSTERSHOW 206020305 0 3 (-3089,5797,163,-3)/MONSTERSHOW 206020303 0 4 (-3151,7371,163,-57)/MONSTERSHOW 206020303 0 5 (-3687,7285,163,-52)/MONSTERSHOW 206020303 0 6 (-4410,5665,163,-7)/MONSTERSHOW 206020303 0 7 (-4541,5232,163,1)","0","","100","0","1","200","(0,0,0,0,0)","0","0","106001020","","(X=-1520.859985,Y=5075.353516,Z=167.689331)","(X=1740.000000,Y=3740.000000,Z=150.000000)","0","0","1020008","0","0","0","0","0","0","1061002","2061041","77250","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
"45","0","87","22","0","0","","84","12006","1","0","(0,0,0,0,0)","0","0.1","106001020","","(X=-1520.859985,Y=5075.353516,Z=167.689331)","(X=0,Y=0,Z=0)","0","0","0","0","0","0","0","0","0","1061002","2061042","0","0","0","0","(0,0,0,0,0,0)","0","(0,0,0,0,0,0)","0","0"
